raceId,round,circuitId,name,date,time_x,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time_y,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23911,844,15,16,13,10,10,10,1.0,67,\N,\N,65,10,1:15.480,207.996,11
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23912,842,5,10,16,11,11,11,0.0,67,\N,\N,67,14,1:15.699,207.395,11
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23913,154,210,8,20,12,12,12,0.0,67,\N,\N,56,9,1:15.470,208.024,11
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23914,825,210,20,11,13,13,13,0.0,67,\N,\N,65,8,1:15.401,208.214,11
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23915,815,10,11,10,14,14,14,0.0,67,\N,\N,64,7,1:15.100,209.049,11
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23916,828,15,9,19,15,15,15,0.0,66,\N,\N,62,18,1:16.403,205.484,12
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23917,838,1,2,15,16,16,16,0.0,66,\N,\N,55,15,1:15.765,207.214,12
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23918,845,3,35,18,17,17,17,0.0,66,\N,\N,53,16,1:15.924,206.780,12
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23919,4,1,14,14,\N,R,18,0.0,40,\N,\N,33,17,1:16.180,206.085,43
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23920,843,5,28,12,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23921,840,3,18,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23922,1,131,44,1,1,1,1,25.0,53,1:30:11.385,5411385,49,5,1:34.509,222.531,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23923,830,9,33,4,2,2,2,18.0,53,+7.090,5418475,47,2,1:34.275,223.083,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23924,8,6,7,6,3,3,3,15.0,53,+25.888,5437273,48,3,1:34.398,222.792,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23925,817,9,3,5,4,4,4,12.0,53,+34.736,5446121,37,7,1:35.382,220.494,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23926,20,6,5,3,5,5,5,10.0,53,+1:01.935,5473320,42,4,1:34.485,222.587,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23927,825,210,20,9,6,6,6,8.0,53,+1:19.364,5490749,50,8,1:35.425,220.395,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23928,822,131,77,2,7,7,7,6.0,53,+1:20.632,5492017,41,1,1:34.225,223.201,1
996,8,34,French Grand Prix,2018-06-24,14:10:00,24.546078431372543,49.049019607843135,966.2598039215686,0.0098039215686274,42.03333333333333,118.40196078431372,1.815686274509804,2018,23929,832,4,55,7,8,8,8,4.0,53,+1:27.184,5498569,46,9,1:35.638,219.904,1
