raceId,driverId,average_qualifying_time
895,814,92139.0
895,815,92353.5
895,817,92644.5
895,818,93357.0
895,819,94556.0
895,820,94320.0
895,821,92368.0
895,822,92313.0
895,823,94879.0
895,824,94958.0
896,1,85334.0
896,3,85336.0
896,4,85548.33333333333
896,8,85419.33333333333
896,13,85461.0
896,16,85952.0
896,17,85269.66666666667
896,18,85839.66666666667
896,20,84876.66666666667
896,154,86577.0
896,807,85518.66666666667
896,813,86842.0
896,814,85809.5
896,815,85875.0
896,817,85596.0
896,818,85976.5
896,819,87487.0
896,820,88138.0
896,821,86211.5
896,822,86156.0
896,823,87105.0
896,824,86970.0
897,1,100557.0
897,3,100770.66666666667
897,4,101245.0
897,8,100929.66666666667
897,13,101086.0
897,16,102051.0
897,17,100700.0
897,18,101508.5
897,20,100846.33333333333
897,154,101130.66666666667
897,807,101046.0
897,813,101380.0
897,814,101404.5
897,815,101189.0
897,817,101282.33333333333
897,818,101485.5
897,819,103528.0
897,820,104198.0
897,821,101999.0
897,822,101654.5
897,823,103252.0
897,824,103398.0
898,1,97719.33333333333
898,3,98553.5
898,4,97891.0
898,5,98056.0
898,13,98843.0
898,16,99250.0
898,17,97304.66666666667
898,18,98402.5
898,20,97306.33333333333
898,154,97784.66666666667
898,807,97821.0
898,813,99351.0
898,814,98516.5
898,815,97953.0
898,817,98506.5
898,818,98788.0
898,819,100596.0
898,820,101401.0
898,821,98049.0
898,822,97698.66666666667
898,823,100491.0
898,824,100528.0
899,1,86572.33333333333
899,3,86428.0
899,4,86928.33333333333
899,5,86861.0
899,13,87325.0
899,16,87730.0
899,17,87074.66666666667
899,18,87353.0
899,20,86093.33333333333
899,154,86783.66666666667
899,807,87698.0
899,813,87367.0
899,814,87036.5
899,815,87505.0
899,817,87446.33333333333
899,818,87522.66666666667
899,819,87843.0
899,820,88950.0
899,821,87455.0
899,822,87372.0
899,823,88320.0
899,824,88366.0
900,1,99606.66666666667
900,3,99807.66666666667
900,4,100004.0
900,8,98466.5
900,13,101183.0
900,16,99664.0
900,18,97916.5
900,20,98309.5
900,154,96993.0
900,155,100070.5
900,807,101193.66666666667
900,813,
900,815,100717.0
900,817,99206.0
900,818,101067.0
900,820,94293.0
900,821,95117.0
900,822,101200.0
900,824,94794.0
900,825,99980.33333333333
900,826,101825.33333333333
900,828,95157.0
901,1,118558.0
901,3,118892.66666666667
901,4,120140.0
901,8,120669.0
901,13,121253.5
901,16,122131.0
901,18,122250.66666666667
901,20,118846.33333333333
901,154,121543.5
901,155,123595.0
901,807,120478.0
901,813,122074.0
901,815,121293.5
901,817,119867.0
901,818,122287.66666666667
901,820,124388.0
901,821,121751.5
901,822,121232.5
901,824,122702.0
901,825,121554.33333333333
901,826,121763.0
901,828,124407.0
902,1,94219.66666666667
902,3,94110.66666666667
902,4,94988.66666666667
902,8,94842.33333333333
902,13,94812.66666666667
902,16,96840.0
902,18,94933.33333333333
902,20,95267.0
902,154,96281.0
902,155,97085.0
902,807,94995.0
902,813,96663.0
902,815,94697.0
902,817,94954.33333333333
902,818,95550.5
902,820,97913.0
902,821,96229.0
902,822,94674.33333333333
902,824,97310.0
902,825,94968.0
902,826,95270.0
902,828,97875.0
903,1,114468.33333333333
903,3,115498.33333333333
903,4,116121.0
903,8,117569.5
903,13,116584.66666666667
903,16,117765.5
903,18,117373.0
903,20,115128.33333333333
903,154,117299.0
903,155,119260.0
903,807,116375.33333333333
903,813,
903,815,118313.0
903,817,115466.0
903,818,116944.66666666667
903,820,120865.0
903,821,118988.0
903,822,116345.33333333333
903,824,119326.0
903,825,117522.0
903,826,117275.0
903,828,120646.0
904,1,86226.66666666667
904,3,86084.0
904,4,87690.33333333333
904,8,87582.33333333333
904,13,87493.0
904,16,88563.0
904,18,87728.0
904,20,87505.0
904,154,87563.33333333333
904,155,90375.0
904,807,87920.0
904,813,
904,815,88235.5
904,817,86983.66666666667
904,818,88194.0
904,820,89586.0
904,821,88327.0
904,822,87464.33333333333
904,824,90177.0
904,825,88389.0
904,826,88056.5
904,828,90312.0
905,1,76741.66666666667
905,3,76710.66666666667
905,4,77246.33333333333
905,8,77563.0
905,13,78209.0
905,16,78745.0
905,18,77939.0
905,20,77334.66666666667
905,154,78265.5
905,155,80133.0
905,807,78139.0
905,813,78470.5
905,815,78063.33333333333
905,817,77172.33333333333
905,818,77584.66666666667
905,820,79928.0
905,821,78741.0
905,822,78244.5
905,824,79332.0
905,825,77714.0
905,826,78100.0
905,828,81732.0
906,1,75252.33333333333
906,3,75544.66666666667
906,4,76318.33333333333
906,8,76490.66666666667
906,13,76005.66666666667
906,16,77416.5
906,18,76342.33333333333
906,20,76375.66666666667
906,154,77209.5
906,155,79278.0
906,807,76598.5
906,813,78328.0
906,815,77353.5
906,817,76199.66666666667
906,818,76531.66666666667
906,820,78348.0
906,821,
906,822,76042.66666666667
906,824,78359.0
906,825,76378.0
906,826,76825.5
906,828,79820.0
907,1,69303.0
907,3,69204.33333333333
907,4,69723.0
907,8,70245.66666666667
907,13,69430.0
907,16,70825.0
907,18,70016.0
907,20,70215.5
907,154,70551.5
907,155,71673.0
907,807,70006.5
907,813,70380.0
907,815,69939.0
907,817,69833.0
907,818,70117.0
907,820,71775.0
907,821,71349.0
907,822,69432.66666666667
907,824,71412.0
907,825,69689.66666666667
907,826,69595.66666666667
907,828,72673.0
908,1,98386.66666666667
908,3,97108.33333333333
908,4,105935.0
908,8,106684.0
908,13,105695.0
908,16,102603.0
908,18,99734.66666666667
908,20,99627.33333333333
908,154,100808.5
908,155,109625.0
908,807,98904.0
908,813,103955.0
908,815,99984.33333333333
908,817,101160.66666666667
908,818,100565.0
908,820,100941.0
908,821,102098.5
908,822,105318.0
908,824,99939.0
908,825,99431.33333333333
908,826,99517.33333333333
908,828,109421.0
909,1,78683.0
909,3,77093.33333333333
909,4,77968.0
909,8,78403.5
909,13,77609.66666666667
909,16,79142.0
909,18,78309.0
909,20,77805.66666666667
909,154,78938.5
909,155,80408.0
909,807,78319.33333333333
909,813,80195.0
909,815,78370.66666666667
909,817,77748.33333333333
909,818,78390.5
909,820,80489.0
909,821,78763.0
909,822,77442.33333333333
909,824,79676.0
909,825,77754.0
909,826,78199.33333333333
909,828,
910,1,
910,3,83750.66666666667
910,4,84748.33333333333
910,8,86792.0
910,13,84948.33333333333
910,16,85581.5
910,18,85136.0
910,20,84156.33333333333
910,154,85736.5
910,155,87139.0
910,807,85190.33333333333
910,813,
910,815,85560.5
910,817,84187.33333333333
910,818,84766.0
910,820,87819.0
910,821,85484.5
910,822,84273.33333333333
910,824,87073.5
910,825,85581.5
910,826,85033.5
910,828,88643.0
911,1,126569.33333333333
911,3,126481.33333333333
911,4,128811.0
911,8,129103.66666666667
911,13,128804.66666666667
911,16,130644.5
911,18,129859.0
911,20,128896.66666666667
911,154,130992.5
911,807,131267.0
911,813,131261.0
911,815,130375.0
911,817,128996.33333333333
911,818,129808.0
911,820,132566.0
911,821,133414.0
911,822,128583.33333333333
911,824,131760.5
911,825,129553.66666666667
911,826,129911.0
911,827,133469.0
911,828,134438.0
912,1,84677.33333333333
912,3,84825.33333333333
912,4,85823.0
912,8,86399.5
912,13,85146.33333333333
912,16,86811.0
912,18,85779.0
912,20,85945.33333333333
912,154,87632.0
912,155,87671.0
912,807,86325.0
912,813,87520.0
912,815,86125.33333333333
912,817,86125.33333333333
912,818,86148.5
912,820,88247.0
912,821,86845.5
912,822,85189.0
912,824,87738.0
912,825,85874.66666666667
912,826,86165.5
912,828,88562.0
913,1,106296.33333333333
913,3,106252.33333333333
913,4,106374.66666666667
913,8,106404.66666666667
913,13,106695.66666666667
913,16,108324.0
913,18,107052.0
913,20,106654.66666666667
913,154,107837.0
913,155,110405.0
913,807,107339.0
913,813,109063.0
913,815,107859.0
913,817,106611.66666666667
913,818,107198.0
913,820,110473.0
913,821,107651.5
913,822,106668.33333333333
913,824,109440.0
913,825,106975.33333333333
913,826,107314.66666666667
913,828,112287.0
914,1,93098.66666666667
914,3,93042.33333333333
914,4,93970.66666666667
914,8,94767.66666666667
914,13,93853.66666666667
914,16,95550.0
914,18,94705.0
914,20,94911.0
914,154,95984.0
914,155,97015.0
914,807,95049.5
914,813,95917.0
914,815,95264.0
914,817,94711.33333333333
914,818,95069.5
914,820,97481.0
914,821,95494.5
914,822,93624.0
914,824,96943.0
914,825,94467.0
914,826,95151.0
914,828,96813.0
915,1,98536.66666666667
915,3,98798.33333333333
915,4,99916.66666666667
915,8,99902.33333333333
915,13,103064.0
915,16,100875.0
915,18,99354.0
915,20,100217.0
915,154,101961.5
915,155,103166.0
915,807,100165.5
915,813,103205.0
915,815,100443.0
915,817,99940.0
915,818,100101.0
915,820,103649.0
915,821,100847.5
915,822,99005.33333333333
915,825,99462.0
915,826,99549.0
915,828,102648.0
916,1,96975.33333333333
916,3,96886.66666666667
916,4,97989.66666666667
916,8,98245.33333333333
916,13,97476.33333333333
916,16,98681.0
916,18,98084.33333333333
916,20,99621.0
916,154,99679.0
916,807,98764.5
916,813,98537.5
916,815,98877.0
916,817,97977.0
916,818,99250.0
916,821,99555.0
916,822,97551.33333333333
916,825,98103.33333333333
916,826,98817.5
917,1,70408.33333333333
917,3,70224.33333333333
917,4,71250.0
917,8,71160.0
917,13,70397.33333333333
917,16,72021.0
917,18,71051.33333333333
917,20,71315.66666666667
917,154,72037.0
917,807,71912.0
917,813,72233.0
917,815,72076.0
917,817,71292.0
917,818,72040.0
917,821,71555.5
917,822,70519.33333333333
917,825,71104.66666666667
917,826,71423.0
918,1,100997.66666666667
918,3,101082.33333333333
918,4,102424.33333333333
918,8,102281.0
918,13,101246.0
918,16,102910.0
918,18,101992.0
918,154,102768.0
918,155,104540.0
918,807,102414.0
918,813,102860.0
918,815,102446.5
918,818,102310.0
918,821,102819.0
918,822,101582.33333333333
918,825,102151.0
918,826,102097.33333333333
918,829,105095.0
926,1,87269.0
926,3,87641.33333333333
926,8,88450.33333333333
926,13,88286.33333333333
926,18,91422.0
926,20,88268.66666666667
926,154,88895.33333333333
926,807,89429.5
926,813,89351.0
926,815,89599.5
926,817,88932.0
926,822,88508.0
926,825,92037.0
926,826,89736.0
926,828,91376.0
926,830,89058.0
926,831,89615.0
926,832,88902.66666666667
927,1,103540.0
927,3,103016.66666666667
927,4,101746.0
927,8,101294.0
927,13,104748.66666666667
927,18,101636.0
927,20,103118.0
927,154,104831.0
927,807,101926.5
927,813,101279.5
927,815,102252.5
927,817,104376.66666666667
927,822,104692.66666666667
927,826,104720.66666666667
927,828,105116.33333333333
927,830,104734.66666666667
927,831,101308.0
927,832,101757.5
927,833,106677.0
928,1,96830.0
928,3,97023.66666666667
928,4,99280.0
928,8,97377.0
928,13,97581.33333333333
928,18,99276.0
928,20,97048.66666666667
928,154,98059.0
928,807,99216.0
928,813,98348.5
928,815,99096.5
928,817,98004.33333333333
928,822,97640.0
928,826,98630.0
928,828,98408.66666666667
928,829,102091.0
928,830,98390.0
928,831,98201.66666666667
928,832,98580.0
928,833,102842.0
929,1,93056.0
929,3,93801.66666666667
929,4,95122.0
929,8,93778.33333333333
929,13,93927.66666666667
929,20,93841.33333333333
929,154,94538.0
929,807,94905.33333333333
929,813,95677.0
929,815,95077.5
929,817,94308.66666666667
929,822,93813.0
929,826,95800.0
929,828,95236.0
929,829,98713.0
929,830,95357.0
929,831,95023.5
929,832,94824.66666666667
929,833,99722.0
930,1,85690.0
930,3,85445.66666666667
930,4,87850.5
930,8,86355.66666666667
930,13,86689.66666666667
930,18,87833.5
930,20,86386.33333333333
930,154,87379.0
930,807,88365.0
930,813,87365.5
930,815,88442.0
930,817,87024.33333333333
930,822,86384.33333333333
930,826,87117.0
930,828,88112.0
930,829,91200.0
930,830,86694.33333333333
930,831,87815.0
930,832,86461.33333333333
930,833,92038.0
931,1,75850.0
931,3,75813.0
931,4,82205.0
931,8,76842.33333333333
931,13,77478.5
931,18,77292.5
931,20,76510.66666666667
931,154,77387.0
931,807,77372.5
931,813,77117.0
931,815,77061.0
931,817,76667.0
931,822,78434.0
931,826,76493.33333333333
931,828,78513.0
931,829,80655.0
931,830,76751.0
931,831,78101.0
931,832,76979.66666666667
931,833,80904.0
932,1,74983.0
932,3,75089.33333333333
932,4,76644.0
932,8,75540.33333333333
932,13,77886.0
932,20,77344.0
932,154,75404.66666666667
932,807,75835.33333333333
932,813,75683.0
932,815,76379.66666666667
932,817,76176.66666666667
932,822,75720.0
932,826,76128.33333333333
932,828,76529.0
932,829,79157.0
932,830,76303.0
932,831,76794.0
932,832,76326.5
932,833,79133.0
933,1,69911.66666666667
933,3,69421.66666666667
933,4,71622.0
933,8,72867.0
933,13,70247.0
933,18,72632.0
933,20,69795.33333333333
933,154,70870.5
933,807,70067.0
933,813,71017.5
933,815,72522.0
933,817,71227.5
933,822,70270.33333333333
933,826,70657.66666666667
933,828,71407.0
933,829,75368.0
933,830,70183.33333333333
933,831,70455.33333333333
933,832,70811.5
933,833,74071.0
934,1,93037.33333333333
934,3,92857.66666666667
934,4,94959.0
934,8,93572.0
934,13,93778.0
934,18,95207.0
934,20,93583.33333333333
934,154,94538.0
934,807,93986.66666666667
934,813,94694.0
934,815,94259.0
934,817,93988.0
934,822,93446.66666666667
934,826,93859.33333333333
934,828,94755.5
934,829,97364.0
934,830,94660.5
934,831,94888.0
934,832,94120.33333333333
934,833,99377.0
936,1,82398.33333333333
936,3,82783.0
936,4,84563.0
936,8,83358.66666666667
936,13,83676.66666666667
936,18,84739.0
936,20,83073.0
936,154,84076.0
936,807,83970.5
936,813,84252.0
936,815,84452.5
936,817,83470.66666666667
936,822,83475.33333333333
936,826,83505.33333333333
936,828,84843.0
936,829,87949.0
936,830,83830.66666666667
936,831,84997.0
936,832,84246.0
936,833,87416.0
937,1,108043.0
937,3,108177.66666666667
937,4,111420.0
937,8,109288.0
937,13,109059.66666666667
937,18,110978.0
937,20,108950.0
937,154,108965.0
937,807,109310.0
937,813,109092.66666666667
937,815,108799.0
937,817,109115.0
937,822,108869.0
937,826,109348.5
937,828,109554.5
937,829,112948.0
937,830,109831.0
937,831,109952.0
937,832,109315.0
937,833,113099.0
938,1,83677.0
938,3,84058.66666666667
938,4,86154.0
938,8,84016.66666666667
938,13,84369.0
938,18,86058.0
938,20,84083.66666666667
938,154,84882.0
938,807,84921.33333333333
938,813,84977.0
938,815,84602.0
938,817,85633.0
938,822,84473.0
938,826,85769.0
938,828,85264.33333333333
938,829,87731.0
938,830,
938,831,85009.5
938,832,85514.0
938,833,87912.0
939,1,105571.66666666667
939,3,105756.33333333333
939,4,106464.0
939,8,105424.66666666667
939,13,106219.0
939,18,106455.0
939,20,104881.66666666667
939,154,106359.33333333333
939,807,106487.0
939,813,107323.0
939,815,106480.5
939,817,105295.0
939,822,105931.33333333333
939,826,105021.33333333333
939,828,107088.0
939,829,111021.0
939,830,105972.0
939,831,106965.0
939,832,106679.5
939,834,111523.0
940,1,92764.33333333333
940,3,92743.66666666667
940,4,95126.0
940,8,93626.33333333333
940,13,93819.33333333333
940,18,95664.0
940,20,93840.0
940,154,94214.33333333333
940,807,94859.0
940,813,94646.5
940,815,94587.5
940,817,94016.33333333333
940,822,93588.66666666667
940,826,94423.5
940,828,95673.0
940,829,98783.0
940,830,94522.0
940,831,95760.0
940,832,94663.0
940,834,107114.0
941,1,97887.66666666667
941,3,97652.0
941,4,100144.0
941,8,98593.0
941,13,99410.5
941,18,99751.0
941,20,98321.66666666667
941,154,98865.66666666667
941,807,98878.66666666667
941,813,99767.5
941,815,99074.0
941,817,99435.66666666667
941,822,98184.66666666667
941,826,99397.0
941,828,100660.0
941,829,103693.0
941,830,99151.33333333333
941,831,99682.5
941,833,103804.0
942,1,116900.0
942,3,116747.5
942,4,119984.5
942,8,118950.5
942,13,120450.5
942,18,120727.0
942,20,119773.0
942,154,120415.5
942,807,118829.0
942,813,121224.0
942,815,119237.0
942,817,117232.0
942,822,119951.5
942,826,118037.0
942,828,122212.0
942,829,124526.0
942,830,119444.0
942,831,123194.0
942,832,127304.0
942,834,124176.0
943,1,80101.66666666667
943,3,79989.66666666667
943,4,81779.0
943,8,81958.0
943,13,80862.66666666667
943,18,
943,20,80132.66666666667
943,154,81307.5
943,807,81012.66666666667
943,813,81390.5
943,815,80783.66666666667
943,817,80782.66666666667
943,822,80574.33333333333
943,826,80571.33333333333
943,828,81421.5
943,829,84386.0
943,830,80866.33333333333
943,831,81788.0
943,832,80951.0
943,834,84136.0
944,1,71569.0
944,3,71747.0
944,4,
944,8,72190.66666666667
944,13,72751.0
944,18,73425.0
944,20,71990.66666666667
944,154,73484.5
944,807,72448.33333333333
944,813,73385.0
944,815,73143.5
944,817,72627.0
944,822,72464.33333333333
944,826,72526.33333333333
944,828,73289.5
944,829,76283.0
944,830,72758.33333333333
944,831,73050.0
944,832,73156.0
944,834,76151.0
945,1,100782.0
945,3,100775.66666666667
945,4,103187.0
945,8,101721.0
945,13,102137.0
945,18,102619.0
945,20,102941.0
945,154,102585.0
945,807,101869.0
945,813,102868.0
945,815,101575.66666666667
945,817,101849.66666666667
945,822,102044.0
945,826,102267.0
945,828,103838.0
945,829,106297.0
945,830,102705.0
945,831,103255.0
945,832,102700.33333333333
945,833,107434.0
948,1,84597.66666666667
948,3,85309.0
948,4,86331.0
948,8,85742.33333333333
948,13,85673.33333333333
948,18,86522.0
948,20,85625.66666666667
948,154,88322.0
948,807,86207.5
948,815,86180.0
948,817,86044.33333333333
948,821,89606.0
948,822,86548.0
948,825,87519.5
948,826,88006.0
948,828,87435.0
948,830,85994.33333333333
948,831,87958.0
948,832,86007.66666666667
948,835,87421.0
948,836,89642.0
948,837,89627.0
949,1,90307.66666666667
949,3,90476.66666666667
949,8,90829.33333333333
949,13,91524.66666666667
949,18,91987.0
949,20,90685.66666666667
949,154,91880.5
949,807,91737.0
949,815,92911.0
949,817,91126.33333333333
949,821,92031.5
949,822,91252.0
949,825,93181.0
949,826,92400.0
949,828,92840.0
949,830,91830.0
949,831,94388.0
949,832,91766.0
949,835,93438.0
949,836,92806.0
949,837,94190.0
949,838,92203.0
950,1,
950,3,96437.0
950,4,98638.5
950,8,96479.0
950,13,97681.5
950,18,98343.0
950,20,96476.66666666667
950,154,99127.5
950,807,97749.0
950,815,97370.0
950,817,96801.33333333333
950,821,98770.0
950,822,96888.0
950,825,98673.0
950,826,97022.0
950,828,99531.5
950,830,97546.66666666667
950,831,100542.0
950,832,97247.0
950,835,99528.0
950,836,
950,837,100264.0
951,1,95913.0
951,3,95624.33333333333
951,4,97889.0
951,8,96793.33333333333
951,13,97333.0
951,18,98016.5
951,20,96433.66666666667
951,154,98219.0
951,807,98166.5
951,815,97500.0
951,817,97595.0
951,821,98396.5
951,822,97140.66666666667
951,825,98914.0
951,826,97776.66666666667
951,828,99519.0
951,830,97738.66666666667
951,831,99018.0
951,832,97718.0
951,835,99009.0
951,836,99399.0
951,837,99463.0
952,1,82457.66666666667
952,3,82680.33333333333
952,4,84250.33333333333
952,8,83471.0
952,13,84941.0
952,18,84465.5
952,20,83715.33333333333
952,154,84598.0
952,807,84333.0
952,815,84161.0
952,817,83338.0
952,821,84592.0
952,822,83932.0
952,825,84647.0
952,826,84570.5
952,828,85202.0
952,830,83281.0
952,831,85579.0
952,832,84072.0
952,835,84903.0
952,836,85745.0
952,837,85939.0
953,1,74274.66666666667
953,3,74235.66666666667
953,4,75324.66666666667
953,8,75006.66666666667
953,13,75547.5
953,18,75453.0
953,20,74493.33333333333
953,154,75518.0
953,807,75016.0
953,815,75055.66666666667
953,817,74297.0
953,821,75442.5
953,822,75397.0
953,825,76155.5
953,826,75150.33333333333
953,828,76299.0
953,830,82467.0
953,831,
953,832,75007.0
953,835,76586.0
953,836,77452.0
953,837,77295.0
954,1,73336.33333333333
954,3,73227.33333333333
954,4,74541.33333333333
954,8,73968.33333333333
954,13,74149.33333333333
954,18,74596.0
954,20,73590.66666666667
954,154,75123.5
954,807,74260.33333333333
954,815,74565.5
954,817,73578.66666666667
954,821,74859.5
954,822,73950.0
954,826,74643.0
954,828,75635.0
954,830,73936.0
954,831,76663.0
954,832,78335.0
954,835,75459.0
954,836,75599.0
954,837,77052.0
955,1,109913.0
955,3,102987.66666666667
955,4,105397.5
955,8,104579.33333333333
955,13,104891.0
955,18,105804.0
955,20,104496.33333333333
955,154,105131.0
955,807,104842.0
955,815,103972.0
955,817,104225.66666666667
955,821,105324.5
955,822,104809.66666666667
955,825,106348.0
955,826,104699.33333333333
955,828,106231.0
955,830,104965.33333333333
955,831,105798.5
955,832,104913.5
955,835,106394.0
955,836,105750.0
955,837,105665.0
956,1,67032.33333333333
956,3,67128.0
956,4,67912.5
956,8,68027.0
956,13,68847.0
956,18,68375.0
956,20,67714.66666666667
956,154,67756.0
956,807,67975.66666666667
956,815,67657.0
956,817,68106.66666666667
956,821,67619.0
956,822,68166.33333333333
956,825,67941.0
956,826,68409.0
956,828,68418.0
956,830,68383.33333333333
956,831,68446.0
956,832,67618.0
956,835,67965.0
956,836,67632.5
956,837,68026.0
957,1,89756.33333333333
957,3,90100.0
957,4,92121.33333333333
957,8,91197.33333333333
957,13,92074.0
957,18,92788.0
957,20,91269.0
957,154,92166.5
957,807,92097.0
957,815,92105.5
957,817,91207.0
957,821,92239.0
957,822,91649.33333333333
957,825,94894.5
957,826,92429.5
957,830,90771.66666666667
957,831,93544.0
957,832,91937.33333333333
957,835,92905.0
957,836,93151.0
957,837,93098.0
958,1,86384.66666666667
958,3,85357.66666666667
958,4,86730.66666666667
958,8,91144.0
958,13,103999.0
958,18,88012.0
958,20,86891.33333333333
958,154,90423.5
958,807,89065.0
958,815,93413.5
958,817,87827.33333333333
958,821,92574.0
958,822,89815.33333333333
958,825,104543.0
958,826,91007.5
958,828,106984.0
958,830,87880.33333333333
958,831,92417.5
958,832,87326.66666666667
958,835,103965.0
958,836,107343.0
958,837,110189.0
959,1,74820.33333333333
959,3,74895.66666666667
959,4,76189.5
959,8,75378.66666666667
959,13,75939.0
959,18,76040.5
959,20,75624.0
959,154,76207.0
959,807,75811.33333333333
959,815,75735.33333333333
959,817,75287.33333333333
959,821,75935.0
959,822,75657.33333333333
959,825,76716.0
959,826,76876.0
959,828,77238.0
959,830,75277.66666666667
959,831,77123.0
959,832,76153.0
959,835,76650.5
959,836,76717.0
959,837,76977.0
960,1,110033.0
960,3,107254.0
960,8,107495.33333333333
960,13,107889.33333333333
960,18,108288.33333333333
960,20,107618.0
960,154,108533.5
960,807,107646.66666666667
960,815,107666.0
960,817,107883.33333333333
960,821,108673.0
960,822,108061.66666666667
960,825,108642.5
960,826,109058.0
960,828,109071.0
960,830,107487.66666666667
960,831,108949.0
960,832,108957.0
960,835,108894.5
960,836,108937.0
960,839,109050.0
961,1,81495.66666666667
961,3,81973.0
961,4,83528.0
961,8,82616.66666666667
961,13,83228.0
961,18,83532.5
961,20,82441.33333333333
961,154,83256.5
961,807,83015.33333333333
961,815,83058.33333333333
961,817,82728.33333333333
961,821,83142.0
961,822,82717.0
961,825,84436.0
961,826,83825.0
961,828,84087.0
961,830,82832.33333333333
961,831,83956.0
961,832,83578.5
961,835,84230.0
961,836,83537.5
962,1,103975.33333333333
962,3,103640.0
962,4,104859.66666666667
962,8,104221.0
962,13,105523.5
962,18,105203.0
962,20,109116.0
962,154,105666.0
962,807,105099.0
962,815,104829.66666666667
962,817,103767.66666666667
962,821,105529.0
962,822,105413.0
962,825,106825.0
962,826,104745.0
962,828,107127.0
962,830,104158.66666666667
962,831,106860.0
962,832,104729.66666666667
962,835,106960.0
962,836,107667.0
962,839,108296.0
963,1,93446.66666666667
963,3,93777.66666666667
963,4,97155.0
963,8,94030.33333333333
963,13,94786.66666666667
963,18,94738.66666666667
963,20,94037.66666666667
963,154,95200.5
963,807,94585.66666666667
963,815,94641.66666666667
963,817,94144.66666666667
963,821,95377.5
963,822,94871.5
963,825,95435.0
963,826,95532.0
963,828,95816.0
963,830,94212.66666666667
963,831,95949.0
963,832,95489.5
963,835,95999.0
963,836,96587.0
963,839,96451.0
964,1,91335.66666666667
964,3,91073.0
964,4,92754.0
964,8,91343.0
964,13,92471.0
964,18,92851.0
964,20,91304.66666666667
964,154,92198.33333333333
964,807,92263.33333333333
964,815,92293.33333333333
964,817,91832.33333333333
964,821,92440.66666666667
964,822,92349.0
964,825,93023.0
964,826,92634.0
964,828,93222.0
964,830,91718.0
964,831,93332.0
964,832,92737.0
964,835,92801.5
964,836,93561.0
964,839,93353.0
965,1,95915.0
965,3,95987.66666666667
965,4,97665.0
965,8,96566.66666666667
965,13,97295.0
965,18,98327.0
965,20,96657.0
965,154,98308.0
965,807,96734.66666666667
965,815,97349.0
965,817,96174.33333333333
965,821,97913.0
965,822,97258.0
965,825,98317.0
965,826,97662.0
965,828,98698.0
965,830,96405.66666666667
965,831,98583.0
965,832,97415.0
965,835,98009.5
965,836,98548.0
965,839,98806.0
966,1,79096.0
966,3,79571.66666666667
966,4,80417.0
966,8,79622.0
966,13,80202.0
966,18,81003.0
966,20,79543.66666666667
966,154,81916.0
966,807,79899.33333333333
966,815,80297.5
966,817,79466.33333333333
966,821,81401.0
966,822,79949.0
966,825,81192.5
966,826,81454.0
966,828,81299.0
966,830,79300.0
966,831,81692.0
966,832,80334.66666666667
966,836,81574.0
966,839,81881.0
967,1,71161.66666666667
967,3,71342.0
967,4,72426.0
967,8,71935.0
967,13,72476.5
967,18,73276.0
967,20,71888.0
967,154,72391.0
967,807,72297.33333333333
967,815,72393.33333333333
967,817,71998.66666666667
967,821,72741.5
967,822,72550.0
967,825,73410.0
967,826,72898.5
967,828,73623.0
967,830,71758.66666666667
967,831,73681.0
967,832,72935.0
967,835,73258.5
967,836,73427.0
967,839,73432.0
968,1,99208.0
968,3,99686.33333333333
968,4,101255.33333333333
968,8,99857.0
968,13,101076.0
968,18,101215.0
968,20,100012.0
968,154,101515.5
968,807,100736.66666666667
968,815,100708.66666666667
968,817,100340.0
968,821,101559.5
968,822,101138.0
968,825,102142.0
968,826,102003.0
968,828,102637.0
968,830,100048.33333333333
968,831,102247.0
968,832,102393.0
968,835,101797.5
968,836,101940.5
968,839,102286.0
969,1,83210.0
969,4,85648.5
969,8,83587.0
969,13,84713.0
969,20,83689.0
969,154,84737.0
969,807,85033.0
969,815,85072.5
969,817,84686.0
969,822,83403.33333333333
969,825,86847.0
969,826,85115.33333333333
969,828,86350.5
969,830,84019.66666666667
969,832,85008.66666666667
969,835,88244.0
969,838,86858.0
969,839,85788.5
969,840,87143.0
969,841,86419.0
970,1,92472.33333333333
970,4,94435.5
970,8,92554.0
970,13,93823.66666666667
970,20,92444.33333333333
970,154,95223.0
970,807,93889.66666666667
970,815,94094.33333333333
970,817,93540.0
970,822,92700.33333333333
970,825,94553.0
970,826,94064.33333333333
970,828,94969.0
970,830,95433.0
970,832,94358.5
970,835,95279.0
970,838,95023.0
970,839,95496.0
970,840,94098.66666666667
970,841,94963.0
971,1,89713.66666666667
971,4,92054.0
971,8,90132.66666666667
971,13,90708.0
971,20,89960.0
971,154,91103.66666666667
971,807,90356.0
971,815,92318.0
971,817,90569.66666666667
971,822,89788.33333333333
971,825,92900.0
971,826,91227.0
971,828,92543.0
971,830,90299.33333333333
971,832,92118.0
971,835,91143.66666666667
971,836,91704.5
971,838,92313.0
971,839,91729.0
971,840,91458.0
972,1,93978.66666666667
972,4,96506.5
972,8,93956.33333333333
972,13,95329.0
972,20,93908.33333333333
972,154,97620.0
972,807,95373.33333333333
972,815,95678.33333333333
972,817,95316.0
972,822,93531.33333333333
972,825,96212.5
972,826,95976.0
972,828,97507.0
972,830,95227.66666666667
972,832,95887.5
972,835,96462.0
972,836,97332.0
972,838,97070.0
972,839,95510.33333333333
972,840,96121.5
973,1,79956.66666666667
