raceId,driverId,totalPitStops,totalPitTime,averagePitTime
940,834,2,50234,25117.0
941,1,1,30216,30216.0
941,4,1,29539,29539.0
941,8,1,29386,29386.0
941,13,1,30741,30741.0
941,18,1,29719,29719.0
941,20,1,29367,29367.0
941,154,1,54445,54445.0
941,813,1,29952,29952.0
941,815,1,30545,30545.0
941,817,1,29732,29732.0
941,822,1,30316,30316.0
941,826,1,30418,30418.0
941,829,2,62821,31410.5
941,830,2,67575,33787.5
941,831,1,30362,30362.0
941,832,1,30288,30288.0
941,833,1,35072,35072.0
942,1,2,48442,24221.0
942,3,2,49882,24941.0
942,4,3,82023,27341.0
942,8,2,59281,29640.5
942,13,1,24646,24646.0
942,18,3,76837,25612.333333333332
942,20,3,74753,24917.666666666668
942,154,2,55351,27675.5
942,807,2,54704,27352.0
942,813,3,78351,26117.0
942,815,2,51188,25594.0
942,817,3,76746,25582.0
942,822,2,66872,33436.0
942,826,2,49843,24921.5
942,828,2,60660,30330.0
942,830,2,50431,25215.5
942,831,5,143303,28660.6
942,832,3,96681,32227.0
942,834,3,90080,30026.666666666668
943,1,2,44632,22316.0
943,3,2,44694,22347.0
943,13,2,45935,22967.5
943,18,2,46374,23187.0
943,20,2,50226,25113.0
943,154,2,45836,22918.0
943,807,2,47413,23706.5
943,813,2,50584,25292.0
943,815,1,23547,23547.0
943,817,2,44910,22455.0
943,822,2,46117,23058.5
943,826,2,45077,22538.5
943,828,3,69709,23236.333333333332
943,829,2,49311,24655.5
943,830,2,45574,22787.0
943,831,3,70256,23418.666666666668
943,832,3,69972,23324.0
943,834,2,55809,27904.5
944,1,3,70412,23470.666666666668
944,3,3,71406,23802.0
944,4,3,70009,23336.333333333332
944,8,2,48601,24300.5
944,13,3,71215,23738.333333333332
944,18,3,70909,23636.333333333332
944,20,3,71136,23712.0
944,154,3,72220,24073.333333333332
944,807,2,48208,24104.0
944,813,2,54197,27098.5
944,815,3,71195,23731.666666666668
944,817,3,72691,24230.333333333332
944,822,2,48649,24324.5
944,826,2,47785,23892.5
944,828,3,78949,26316.333333333332
944,829,2,52642,26321.0
944,830,3,72397,24132.333333333332
944,831,2,50020,25010.0
944,834,2,52198,26099.0
945,1,2,42738,21369.0
945,3,2,43217,21608.5
945,4,4,105741,26435.25
945,8,2,47775,23887.5
945,13,2,45561,22780.5
945,18,2,46032,23016.0
945,20,2,43423,21711.5
945,154,2,44437,22218.5
945,807,2,44219,22109.5
945,815,2,44038,22019.0
945,817,2,44067,22033.5
945,822,3,82699,27566.333333333332
945,826,2,43502,21751.0
945,828,2,45038,22519.0
945,829,2,45767,22883.5
945,830,3,67121,22373.666666666668
945,831,3,73299,24433.0
945,832,2,47370,23685.0
945,833,1,24314,24314.0
948,1,2,1112027,556013.5
948,3,2,1110834,555417.0
948,4,1,21796,21796.0
948,8,2,1111873,555936.5
948,13,2,1111355,555677.5
948,18,3,1128919,376306.3333333333
948,20,3,1135199,378399.6666666667
948,154,1,1089417,1089417.0
948,807,2,1111322,555661.0
948,815,2,1112030,556015.0
948,817,3,1134048,378016.0
948,822,2,1110365,555182.5
948,825,3,996228,332076.0
948,828,3,1126168,375389.3333333333
948,830,3,1140741,380247.0
948,831,2,1105038,552519.0
948,832,3,1134777,378259.0
948,835,2,1111580,555790.0
948,836,3,1132241,377413.6666666667
948,837,1,23224,23224.0
949,1,3,74066,24688.666666666668
949,3,3,77921,25973.666666666668
949,8,3,75199,25066.333333333332
949,13,2,48329,24164.5
949,154,3,81953,27317.666666666668
949,807,4,108190,27047.5
949,815,3,79911,26637.0
949,817,3,76051,25350.333333333332
949,821,1,32793,32793.0
949,822,3,70423,23474.333333333332
949,825,3,75600,25200.0
949,826,3,73304,24434.666666666668
949,828,2,50138,25069.0
949,830,3,76533,25511.0
949,831,3,77397,25799.0
949,832,2,63379,31689.5
949,836,3,77202,25734.0
949,837,3,80019,26673.0
949,838,3,74602,24867.333333333332
950,1,5,122126,24425.2
950,3,2,46390,23195.0
950,4,2,45801,22900.5
950,8,3,77262,25754.0
950,13,2,45473,22736.5
950,18,3,69611,23203.666666666668
950,20,3,74741,24913.666666666668
950,154,4,129804,32451.0
950,807,4,103910,25977.5
950,815,3,68051,22683.666666666668
950,817,3,69279,23093.0
950,821,3,69911,23303.666666666668
950,822,3,68059,22686.333333333332
950,825,3,69092,23030.666666666668
950,826,3,69375,23125.0
950,828,2,47518,23759.0
950,830,3,76908,25636.0
950,831,3,85946,28648.666666666668
950,832,3,72855,24285.0
950,835,3,70178,23392.666666666668
950,836,3,75347,25115.666666666668
950,837,3,72187,24062.333333333332
951,1,1,30001,30001.0
951,3,1,29709,29709.0
951,4,1,29751,29751.0
951,8,1,30498,30498.0
951,13,2,59616,29808.0
951,18,1,30580,30580.0
951,154,1,31420,31420.0
951,815,2,63200,31600.0
951,817,2,78968,39484.0
951,821,2,65206,32603.0
951,822,1,29841,29841.0
951,825,1,30585,30585.0
951,826,2,80188,40094.0
951,828,2,60962,30481.0
951,830,1,30553,30553.0
951,831,1,30259,30259.0
951,832,1,30805,30805.0
951,835,1,30805,30805.0
951,836,2,88584,44292.0
952,4,2,44782,22391.0
952,8,2,44276,22138.0
952,13,3,65783,21927.666666666668
952,18,2,44870,22435.0
952,20,3,65863,21954.333333333332
952,154,3,80863,26954.333333333332
952,807,1,22176,22176.0
952,815,2,44597,22298.5
952,817,4,88658,22164.5
952,821,2,45636,22818.0
952,822,2,44299,22149.5
952,825,3,68130,22710.0
952,826,3,68280,22760.0
952,828,3,68859,22953.0
952,830,2,44717,22358.5
952,831,2,46066,23033.0
952,832,2,45811,22905.5
952,835,2,45680,22840.0
952,836,2,48941,24470.5
952,837,2,54939,27469.5
953,1,1,26315,26315.0
953,3,2,54378,27189.0
953,4,2,52348,26174.0
953,13,2,50116,25058.0
953,18,2,51216,25608.0
953,20,2,50675,25337.5
953,154,2,58601,29300.5
953,807,2,52279,26139.5
953,815,2,51322,25661.0
953,817,2,60381,30190.5
953,821,2,53451,26725.5
953,822,3,77515,25838.333333333332
953,825,4,121514,30378.5
953,826,3,140225,46741.666666666664
953,828,3,86953,28984.333333333332
953,830,2,51063,25531.5
953,831,3,101108,33702.666666666664
953,832,2,55850,27925.0
953,836,1,26517,26517.0
953,837,3,82789,27596.333333333332
954,1,1,22243,22243.0
954,3,2,45194,22597.0
954,4,1,27952,27952.0
954,8,2,46083,23041.5
954,13,1,22925,22925.0
954,20,2,44958,22479.0
954,154,3,78849,26283.0
954,807,2,45987,22993.5
954,815,2,47313,23656.5
954,817,2,46890,23445.0
954,821,2,47340,23670.0
954,822,1,22184,22184.0
954,825,1,23162,23162.0
954,826,2,45627,22813.5
954,828,2,46256,23128.0
954,830,2,46495,23247.5
954,831,2,47595,23797.5
954,832,2,47962,23981.0
954,836,2,49300,24650.0
954,837,2,54801,27400.5
955,1,1,20108,20108.0
955,3,1,20058,20058.0
955,4,2,40936,20468.0
955,8,1,20593,20593.0
955,13,2,39303,19651.5
955,18,2,40825,20412.5
955,20,1,20422,20422.0
955,154,2,44720,22360.0
955,807,1,20347,20347.0
955,815,1,20614,20614.0
955,817,2,39995,19997.5
955,821,2,50760,25380.0
955,822,1,19732,19732.0
955,825,1,20772,20772.0
955,826,1,24802,24802.0
955,828,2,41642,20821.0
955,830,2,42566,21283.0
955,831,2,41383,20691.5
955,832,2,43058,21529.0
955,835,2,41526,20763.0
955,836,1,26187,26187.0
955,837,1,33405,33405.0
956,1,4,80726,20181.5
956,3,4,79104,19776.0
956,4,4,79761,19940.25
956,8,3,61577,20525.666666666668
956,13,4,78731,19682.75
956,18,4,82165,20541.25
956,154,3,61076,20358.666666666668
956,807,5,107270,21454.0
956,815,4,77809,19452.25
956,817,4,81222,20305.5
956,821,4,78757,19689.25
956,822,4,81362,20340.5
956,825,4,86484,21621.0
956,828,4,82766,20691.5
956,830,3,57565,19188.333333333332
956,831,3,61375,20458.333333333332
956,832,3,74703,24901.0
956,835,4,79706,19926.5
956,836,4,82757,20689.25
956,837,4,82606,20651.5
957,1,2,59071,29535.5
957,3,2,59110,29555.0
957,4,3,90109,30036.333333333332
957,8,2,60040,30020.0
957,13,3,87992,29330.666666666668
957,18,2,59681,29840.5
957,20,2,60544,30272.0
957,154,2,62514,31257.0
957,807,2,60614,30307.0
957,815,2,58390,29195.0
957,817,2,60011,30005.5
957,821,2,71392,35696.0
957,822,2,59090,29545.0
957,825,3,88455,29485.0
957,826,2,60642,30321.0
957,828,2,140373,70186.5
957,830,2,61424,30712.0
957,831,2,61124,30562.0
957,832,2,60681,30340.5
957,835,3,126967,42322.333333333336
957,836,1,31812,31812.0
957,837,2,60133,30066.5
958,1,2,43214,21607.0
958,3,2,43584,21792.0
958,4,2,43996,21998.0
958,8,2,43808,21904.0
958,13,2,44159,22079.5
958,18,3,61433,20477.666666666668
958,20,2,43175,21587.5
958,154,2,44730,22365.0
958,807,2,45364,22682.0
958,815,2,52630,26315.0
958,817,2,44247,22123.5
958,821,2,45348,22674.0
958,822,2,43109,21554.5
958,825,2,44041,22020.5
958,826,2,50056,25028.0
958,828,3,70379,23459.666666666668
958,830,2,44076,22038.0
958,831,2,45743,22871.5
958,832,2,45377,22688.5
958,835,2,43557,21778.5
958,836,2,46251,23125.5
958,837,1,24254,24254.0
959,1,3,55629,18543.0
959,3,3,66993,22331.0
959,4,3,57825,19275.0
959,8,3,61060,20353.333333333332
959,13,2,54985,27492.5
959,18,3,57819,19273.0
959,20,3,57702,19234.0
959,154,2,40164,20082.0
959,807,3,58659,19553.0
959,815,3,57835,19278.333333333332
959,817,3,56681,18893.666666666668
959,821,2,39425,19712.5
959,822,2,37979,18989.5
959,825,2,38193,19096.5
959,826,3,62734,20911.333333333332
959,828,2,39466,19733.0
959,830,3,57121,19040.333333333332
959,831,3,69564,23188.0
959,832,3,62045,20681.666666666668
959,835,3,65711,21903.666666666668
959,836,3,59097,19699.0
959,837,3,73422,24474.0
960,1,3,1047253,349084.3333333333
960,3,2,1018746,509373.0
960,4,2,1020685,510342.5
960,8,4,1076359,269089.75
960,13,3,1045663,348554.3333333333
960,20,3,1043676,347892.0
960,154,3,1046178,348726.0
960,807,3,1046047,348682.3333333333
960,815,3,1046719,348906.3333333333
960,817,2,1020932,510466.0
960,821,3,1045669,348556.3333333333
960,822,3,1042836,347612.0
960,826,3,1047188,349062.6666666667
960,830,4,1075739,268934.75
960,831,3,1057826,352608.6666666667
960,835,4,1068843,267210.75
960,839,3,1053906,351302.0
961,1,1,23633,23633.0
961,3,1,25550,25550.0
961,4,3,74619,24873.0
961,8,2,48395,24197.5
961,13,2,47762,23881.0
961,18,2,50845,25422.5
961,20,2,50505,25252.5
961,154,1,25340,25340.0
961,807,2,48596,24298.0
961,815,2,48570,24285.0
961,817,2,47378,23689.0
961,821,2,50665,25332.5
961,822,2,48060,24030.0
961,825,2,48262,24131.0
961,826,2,49546,24773.0
961,828,1,25145,25145.0
961,830,2,48437,24218.5
961,831,3,874834,291611.3333333333
961,832,2,49642,24821.0
961,835,1,33275,33275.0
961,836,1,25962,25962.0
961,839,1,25539,25539.0
962,1,4,110339,27584.75
962,3,3,85866,28622.0
962,4,3,84431,28143.666666666668
962,8,4,112004,28001.0
962,13,4,114092,28523.0
962,18,3,100838,33612.666666666664
962,20,3,82657,27552.333333333332
962,815,2,61563,30781.5
962,817,4,112398,28099.5
962,821,3,86986,28995.333333333332
962,822,4,153714,38428.5
962,825,3,84329,28109.666666666668
962,826,3,84090,28030.0
962,828,4,114989,28747.25
962,830,4,112357,28089.25
962,831,3,84891,28297.0
962,832,4,114516,28629.0
962,835,3,82862,27620.666666666668
962,836,3,85311,28437.0
962,839,4,201708,50427.0
963,1,1,23689,23689.0
963,3,3,71887,23962.333333333332
963,4,3,73176,24392.0
963,8,3,73805,24601.666666666668
963,13,3,71731,23910.333333333332
963,18,2,49383,24691.5
963,807,3,75813,25271.0
963,815,2,50971,25485.5
963,817,2,48605,24302.5
963,821,3,80602,26867.333333333332
963,822,1,23828,23828.0
963,825,1,30679,30679.0
963,826,3,81469,27156.333333333332
963,828,2,49978,24989.0
963,830,3,76065,25355.0
963,831,1,24697,24697.0
963,832,2,48873,24436.5
963,835,1,23928,23928.0
963,836,3,77177,25725.666666666668
963,839,2,58706,29353.0
964,1,2,45721,22860.5
964,3,2,45823,22911.5
964,4,2,45818,22909.0
964,8,2,46006,23003.0
964,13,1,22463,22463.0
964,18,2,47717,23858.5
964,20,2,46113,23056.5
964,154,2,49170,24585.0
964,807,2,45784,22892.0
964,815,2,46326,23163.0
964,817,2,48857,24428.5
964,821,2,47902,23951.0
964,822,1,25007,25007.0
964,825,1,23072,23072.0
964,826,2,45933,22966.5
964,828,1,24011,24011.0
964,830,2,45643,22821.5
964,831,1,25131,25131.0
964,832,2,45924,22962.0
964,835,1,23452,23452.0
964,836,2,50091,25045.5
964,839,2,49229,24614.5
965,1,2,47176,23588.0
965,3,2,47675,23837.5
965,4,2,48983,24491.5
965,8,3,73218,24406.0
965,13,3,71460,23820.0
965,18,2,49248,24624.0
965,20,3,72401,24133.666666666668
965,154,2,50579,25289.5
965,815,2,47817,23908.5
965,817,2,47490,23745.0
965,821,1,24470,24470.0
965,822,2,52320,26160.0
965,825,3,72311,24103.666666666668
965,826,1,37837,37837.0
965,828,1,25229,25229.0
965,830,2,59601,29800.5
965,831,1,24244,24244.0
965,832,2,49059,24529.5
965,835,2,48837,24418.5
965,836,2,51241,25620.5
965,839,3,77413,25804.333333333332
966,1,1,21709,21709.0
966,3,1,21997,21997.0
966,4,2,47632,23816.0
966,8,2,45372,22686.0
966,13,1,21863,21863.0
966,18,1,22438,22438.0
966,20,1,22035,22035.0
966,154,2,46635,23317.5
966,807,1,22134,22134.0
966,815,1,22213,22213.0
966,817,2,44530,22265.0
966,821,2,48308,24154.0
966,822,1,22396,22396.0
966,825,2,44655,22327.5
966,826,2,45530,22765.0
966,828,1,32608,32608.0
966,830,1,21775,21775.0
966,831,1,23540,23540.0
966,832,1,22747,22747.0
966,835,1,23897,23897.0
966,839,1,23866,23866.0
967,1,2,3492409,1746204.5
967,3,2,3491371,1745685.5
967,4,3,3517428,1172476.0
967,13,4,3554774,888693.5
967,18,5,3569001,713800.2
967,20,3,3524541,1174847.0
967,807,3,3518090,1172696.6666666667
967,815,2,3490688,1745344.0
967,817,5,3572090,714418.0
967,821,4,3538573,884643.25
967,822,4,3542270,885567.5
967,825,4,3542704,885676.0
967,826,4,3546767,886691.75
967,828,1,25395,25395.0
967,830,5,3563738,712747.6
967,831,2,3491420,1745710.0
967,832,2,3491881,1745940.5
967,835,2,49401,24700.5
967,836,3,3518952,1172984.0
967,839,2,3494144,1747072.0
968,1,2,43955,21977.5
968,3,2,44971,22485.5
968,4,2,44676,22338.0
968,8,2,44046,22023.0
968,13,2,43314,21657.0
968,20,2,43583,21791.5
968,154,2,45365,22682.5
968,807,2,43316,21658.0
968,815,2,43320,21660.0
968,817,2,43852,21926.0
968,821,2,44134,22067.0
968,825,1,27068,27068.0
968,826,1,21896,21896.0
968,828,1,22991,22991.0
968,830,1,21221,21221.0
968,831,2,53205,26602.5
968,832,2,43696,21848.0
968,835,3,69514,23171.333333333332
968,836,2,56344,28172.0
968,839,2,47061,23530.5
969,1,1,21709,21709.0
969,4,1,22484,22484.0
969,8,1,22033,22033.0
969,13,1,21568,21568.0
969,20,1,21988,21988.0
969,807,2,46289,23144.5
969,815,1,22045,22045.0
969,822,1,21440,21440.0
969,825,2,53525,26762.5
969,826,2,49585,24792.5
969,830,1,22208,22208.0
969,832,1,21762,21762.0
969,838,1,39562,39562.0
969,839,1,22154,22154.0
969,840,2,44673,22336.5
969,841,1,28591,28591.0
970,1,4,81020,20255.0
970,4,4,76158,19039.5
970,8,4,82278,20569.5
970,13,6,121113,20185.5
970,20,5,97435,19487.0
970,154,5,112596,22519.2
970,807,5,115751,23150.2
970,815,6,123019,20503.166666666668
970,817,4,80938,20234.5
970,822,4,91270,22817.5
970,825,5,99165,19833.0
970,826,4,75982,18995.5
970,828,4,79963,19990.75
970,830,4,80648,20162.0
970,832,4,74891,18722.75
970,835,4,75876,18969.0
970,838,4,77058,19264.5
970,839,5,108812,21762.4
970,841,1,29443,29443.0
971,1,2,61369,30684.5
971,4,2,49645,24822.5
971,8,2,52286,26143.0
971,13,2,49944,24972.0
971,20,2,49016,24508.0
971,154,2,50040,25020.0
971,807,2,51769,25884.5
971,815,2,48962,24481.0
971,817,2,50512,25256.0
971,822,2,52908,26454.0
971,826,2,50450,25225.0
971,828,1,25576,25576.0
971,830,1,25174,25174.0
971,832,1,25001,25001.0
971,835,2,53886,26943.0
971,836,1,26542,26542.0
971,839,2,49169,24584.5
971,840,1,24915,24915.0
972,1,1,29739,29739.0
972,8,1,30152,30152.0
972,13,2,59843,29921.5
972,20,1,30097,30097.0
972,807,1,30280,30280.0
972,815,1,29868,29868.0
972,822,1,29356,29356.0
972,825,1,36559,36559.0
972,826,1,29991,29991.0
972,828,2,62890,31445.0
972,830,1,29567,29567.0
972,832,1,29973,29973.0
972,836,2,62065,31032.5
972,838,2,66004,33002.0
972,839,1,30253,30253.0
972,840,1,29791,29791.0
973,1,2,43266,21633.0
973,4,3,68967,22989.0
973,13,3,85970,28656.666666666668
973,20,2,44806,22403.0
973,154,2,45507,22753.5
973,807,2,44852,22426.0
973,815,2,48189,24094.5
973,817,2,43729,21864.5
973,822,1,21689,21689.0
973,825,3,71569,23856.333333333332
973,826,2,44352,22176.0
973,828,2,45770,22885.0
973,832,2,44366,22183.0
973,835,3,70671,23557.0
973,836,1,23445,23445.0
973,838,1,22547,22547.0
973,839,2,45259,22629.5
973,840,2,44171,22085.5
974,1,1,24155,24155.0
974,8,1,24833,24833.0
974,13,2,49476,24738.0
974,18,2,50522,25261.0
974,20,1,24306,24306.0
974,154,1,24660,24660.0
974,815,3,91824,30608.0
974,817,1,24183,24183.0
974,822,1,24308,24308.0
974,825,2,51019,25509.5
974,826,1,24406,24406.0
974,828,1,24949,24949.0
974,830,2,51021,25510.5
974,832,1,24427,24427.0
974,835,1,25472,25472.0
974,836,1,25813,25813.0
974,838,1,24768,24768.0
974,839,3,73437,24479.0
974,840,2,51938,25969.0
975,1,1,23061,23061.0
975,4,1,23526,23526.0
975,8,2,47260,23630.0
975,20,2,54941,27470.5
975,154,1,31256,31256.0
975,807,1,26764,26764.0
975,815,1,23229,23229.0
975,817,1,23309,23309.0
975,822,1,22946,22946.0
975,825,1,28869,28869.0
975,826,2,124462,62231.0
975,828,1,24047,24047.0
975,835,1,24423,24423.0
975,836,2,75959,37979.5
975,838,1,23267,23267.0
975,839,1,23409,23409.0
975,840,1,22790,22790.0
976,1,4,1373445,343361.25
976,4,3,1349508,449836.0
976,8,4,1637077,409269.25
976,13,3,1347157,449052.3333333333
976,20,4,1375358,343839.5
976,154,5,1395069,279013.8
976,807,3,1350542,450180.6666666667
976,815,4,1645436,411359.0
976,817,4,1372037,343009.25
976,822,4,1385158,346289.5
976,825,3,1348223,449407.6666666667
976,828,3,1364907,454969.0
976,832,3,1349699,449899.6666666667
976,836,5,1426360,285272.0
976,838,4,1371155,342788.75
976,839,4,1381084,345271.0
976,840,3,1350680,450226.6666666667
977,1,1,20761,20761.0
977,8,1,21662,21662.0
977,13,1,20977,20977.0
977,20,1,21750,21750.0
977,154,1,22026,22026.0
977,807,1,21977,21977.0
977,815,1,22030,22030.0
977,817,1,21713,21713.0
977,822,1,22387,22387.0
977,826,3,72020,24006.666666666668
977,828,1,22339,22339.0
977,832,1,21659,21659.0
977,835,1,22233,22233.0
977,836,1,22414,22414.0
977,838,2,37920,18960.0
977,839,1,22176,22176.0
977,840,1,21332,21332.0
978,1,1,27733,27733.0
978,4,1,28269,28269.0
978,8,2,57533,28766.5
978,13,1,27583,27583.0
978,20,2,63567,31783.5
978,154,2,57359,28679.5
978,807,1,30841,30841.0
978,815,1,28942,28942.0
978,817,1,27910,27910.0
978,822,1,27858,27858.0
978,825,1,28099,28099.0
978,826,3,97063,32354.333333333332
978,828,1,28825,28825.0
978,830,2,57203,28601.5
978,836,3,91052,30350.666666666668
978,838,1,29337,29337.0
978,839,1,29194,29194.0
978,840,2,58184,29092.0
979,1,1,21338,21338.0
979,4,1,22399,22399.0
979,8,1,21919,21919.0
979,20,1,22317,22317.0
979,154,1,22638,22638.0
979,807,1,31860,31860.0
979,814,1,22399,22399.0
979,815,1,24017,24017.0
979,822,1,22681,22681.0
979,825,1,22684,22684.0
979,826,1,22273,22273.0
979,828,2,49276,24638.0
979,830,1,33605,33605.0
979,832,1,22745,22745.0
979,835,1,22684,22684.0
979,836,2,47211,23605.5
979,838,1,28616,28616.0
979,839,1,22441,22441.0
979,840,1,21804,21804.0
980,1,2,44394,22197.0
980,4,1,24158,24158.0
980,8,3,75869,25289.666666666668
980,13,2,45759,22879.5
980,20,2,48093,24046.5
980,154,2,45681,22840.5
980,807,2,47046,23523.0
980,815,3,78457,26152.333333333332
980,817,2,46080,23040.0
980,822,2,45882,22941.0
980,825,3,69473,23157.666666666668
980,826,2,45785,22892.5
980,828,3,71012,23670.666666666668
980,832,2,48465,24232.5
980,835,2,50876,25438.0
980,838,2,53081,26540.5
980,839,3,76210,25403.333333333332
980,840,2,47806,23903.0
981,1,1,23725,23725.0
981,4,1,24442,24442.0
981,8,1,25367,25367.0
981,13,1,25078,25078.0
981,20,1,24307,24307.0
981,154,2,57740,28870.0
981,807,1,24418,24418.0
981,815,1,25377,25377.0
981,817,1,23951,23951.0
981,822,1,23728,23728.0
981,825,1,24384,24384.0
981,826,1,25826,25826.0
981,828,1,25310,25310.0
981,830,2,64061,32030.5
981,832,1,24865,24865.0
981,835,1,31008,31008.0
981,836,1,25212,25212.0
981,839,1,24432,24432.0
981,840,1,26131,26131.0
982,1,4,107613,26903.25
982,4,3,91832,30610.666666666668
982,13,6,184389,30731.5
982,154,4,126052,31513.0
982,807,6,210176,35029.333333333336
982,815,5,140626,28125.2
982,817,5,138277,27655.4
982,822,4,110332,27583.0
982,825,6,175128,29188.0
982,826,3,85095,28365.0
982,828,6,219000,36500.0
982,832,4,115590,28897.5
982,835,5,142157,28431.4
982,836,6,209772,34962.0
982,838,5,149174,29834.8
982,839,6,172632,28772.0
982,840,4,121693,30423.25
983,1,1,23489,23489.0
983,4,1,25798,25798.0
983,13,1,23791,23791.0
983,20,1,23695,23695.0
983,154,2,49331,24665.5
983,807,2,50586,25293.0
983,815,1,24314,24314.0
983,817,1,24199,24199.0
983,822,1,23676,23676.0
983,825,1,23766,23766.0
983,828,1,24719,24719.0
983,830,1,23652,23652.0
983,835,1,25558,25558.0
983,836,1,25060,25060.0
983,838,1,24580,24580.0
983,839,1,24456,24456.0
983,840,1,24109,24109.0
983,842,1,25044,25044.0
984,1,1,22724,22724.0
984,4,1,24636,24636.0
984,8,1,23699,23699.0
984,13,1,22956,22956.0
984,154,1,22781,22781.0
984,807,1,23199,23199.0
984,815,1,23634,23634.0
984,817,1,23796,23796.0
984,822,1,22876,22876.0
984,825,1,23065,23065.0
984,830,1,22620,22620.0
984,835,1,25618,25618.0
984,836,3,74294,24764.666666666668
984,838,2,46829,23414.5
984,839,1,24078,24078.0
984,840,2,46211,23105.5
984,842,2,47757,23878.5
985,1,1,23402,23402.0
985,4,1,23796,23796.0
985,8,1,23575,23575.0
985,13,1,23772,23772.0
985,20,2,47920,23960.0
985,154,1,24897,24897.0
985,815,1,24326,24326.0
985,817,1,23604,23604.0
985,822,2,46713,23356.5
985,825,2,50380,25190.0
985,826,1,24883,24883.0
985,828,1,25841,25841.0
985,830,2,47748,23874.0
985,832,1,24525,24525.0
985,836,1,31334,31334.0
985,838,1,23578,23578.0
985,839,1,24502,24502.0
985,840,2,49446,24723.0
985,843,2,48629,24314.5
986,1,2,52598,26299.0
986,4,1,22655,22655.0
986,8,1,22540,22540.0
986,13,1,22055,22055.0
986,20,2,54416,27208.0
986,154,2,51796,25898.0
986,807,1,22587,22587.0
986,815,2,45431,22715.5
986,822,1,21758,21758.0
986,825,1,22507,22507.0
986,828,1,22736,22736.0
986,830,1,22570,22570.0
986,832,2,45887,22943.5
986,836,1,23358,23358.0
986,838,1,28044,28044.0
986,839,1,22665,22665.0
986,840,1,21825,21825.0
986,842,1,22709,22709.0
987,1,4,80460,20115.0
987,4,4,77315,19328.75
987,8,4,78920,19730.0
987,13,4,76994,19248.5
987,20,4,77492,19373.0
987,154,4,97599,24399.75
987,807,4,79582,19895.5
987,815,4,77473,19368.25
987,817,4,85488,21372.0
987,822,4,77392,19348.0
987,828,4,80819,20204.75
987,830,5,100581,20116.2
987,832,4,79709,19927.25
987,836,3,64363,21454.333333333332
987,840,5,104583,20916.6
987,842,4,80240,20060.0
987,843,4,80943,20235.75
988,1,1,21274,21274.0
988,4,1,22541,22541.0
988,8,1,21609,21609.0
988,13,1,21449,21449.0
988,20,1,21221,21221.0
988,154,1,21850,21850.0
988,807,1,29724,29724.0
988,815,1,21869,21869.0
988,817,1,23477,23477.0
988,822,1,21478,21478.0
988,825,1,21875,21875.0
988,828,1,22176,22176.0
988,830,1,21269,21269.0
988,832,1,21956,21956.0
988,836,1,22959,22959.0
988,838,1,22125,22125.0
988,839,1,21865,21865.0
988,840,3,65064,21688.0
988,842,1,21519,21519.0
988,843,1,21598,21598.0
989,1,1,21821,21821.0
989,4,1,22573,22573.0
989,8,1,21421,21421.0
989,20,1,21787,21787.0
989,154,1,23054,23054.0
989,807,1,22628,22628.0
989,815,1,22327,22327.0
989,817,1,21440,21440.0
989,822,1,21664,21664.0
989,825,1,21983,21983.0
989,830,1,20953,20953.0
989,832,1,23868,23868.0
989,838,1,22474,22474.0
989,839,1,21854,21854.0
989,840,2,46901,23450.5
989,843,2,44509,22254.5
989,844,2,45078,22539.0
990,1,1,24302,24302.0
990,4,2,49574,24787.0
990,8,1,25018,25018.0
990,20,1,24524,24524.0
990,154,3,76801,25600.333333333332
990,807,2,48836,24418.0
990,815,2,49669,24834.5
990,822,1,26105,26105.0
990,825,2,49735,24867.5
990,828,1,25194,25194.0
990,830,1,30381,30381.0
990,832,2,51075,25537.5
990,838,2,50212,25106.0
990,839,2,49315,24657.5
990,840,2,58250,29125.0
990,842,2,49792,24896.0
990,843,2,61599,30799.5
990,844,2,50702,25351.0
990,845,2,50365,25182.5
991,1,1,22464,22464.0
991,4,1,24110,24110.0
991,8,1,22913,22913.0
991,20,1,23009,23009.0
991,154,2,46716,23358.0
991,807,2,46951,23475.5
991,815,2,45190,22595.0
991,817,2,45733,22866.5
991,822,1,22097,22097.0
991,825,1,22973,22973.0
991,828,1,22785,22785.0
991,830,2,45311,22655.5
991,832,2,47052,23526.0
991,838,1,23730,23730.0
991,839,2,45918,22959.0
991,840,1,22661,22661.0
991,842,2,58600,29300.0
991,843,2,47242,23621.0
991,844,1,23392,23392.0
991,845,2,46439,23219.5
992,1,2,41706,20853.0
992,4,2,78081,39040.5
992,8,2,51161,25580.5
992,20,2,40860,20430.0
992,154,2,44482,22241.0
992,815,2,54283,27141.5
992,817,1,19925,19925.0
992,822,1,20192,20192.0
992,825,2,57386,28693.0
992,828,4,117112,29278.0
992,830,1,19765,19765.0
992,832,2,42483,21241.5
992,838,4,83728,20932.0
992,840,2,40973,20486.5
992,842,2,42069,21034.5
992,843,3,63257,21085.666666666668
992,844,2,43088,21544.0
993,1,1,22085,22085.0
993,4,1,21721,21721.0
993,20,2,46327,23163.5
993,815,2,44680,22340.0
993,817,1,21618,21618.0
993,822,1,23213,23213.0
993,825,1,22917,22917.0
993,828,1,22100,22100.0
993,830,1,21740,21740.0
993,832,1,22409,22409.0
993,838,1,27416,27416.0
993,839,1,47910,47910.0
993,840,1,21351,21351.0
993,843,2,45103,22551.5
