raceId,driverId,milliseconds
909,3,20156.0
909,4,19171.333333333332
909,8,19781.333333333332
909,16,20031.0
909,18,20247.0
909,20,19182.333333333332
909,154,18928.0
909,155,20190.333333333332
909,807,19539.0
909,813,19112.5
909,815,20525.666666666668
909,817,19092.0
909,818,22472.0
909,820,21811.666666666668
909,821,21362.0
909,822,20160.5
909,824,20303.0
909,825,21473.666666666668
909,826,20282.0
909,828,22602.666666666668
910,1,23582.0
910,3,22897.333333333332
910,4,21943.5
910,8,22684.0
910,13,22413.333333333332
910,16,27228.0
910,18,23918.333333333332
910,20,21889.0
910,154,23979.0
910,155,34086.0
910,807,24040.0
910,813,25600.666666666668
910,815,25535.0
910,817,22739.666666666668
910,818,23466.0
910,820,23928.5
910,821,24050.0
910,822,23534.666666666668
910,824,24207.333333333332
910,825,22679.0
910,826,22812.5
911,1,24467.666666666668
911,3,25441.666666666668
911,4,25947.0
911,8,22838.5
911,13,23750.666666666668
911,16,23755.333333333332
911,18,22694.0
911,20,22907.0
911,154,25554.333333333332
911,807,23832.0
911,815,23540.5
911,817,22794.0
911,818,23386.5
911,820,24303.5
911,821,23078.5
911,822,22972.5
911,824,24640.0
911,825,22764.5
911,826,24259.0
911,828,24148.0
912,1,24453.0
912,3,24583.0
912,4,24913.0
912,8,24547.0
912,13,24323.0
912,16,26864.0
912,18,24669.0
912,20,25176.0
912,154,25098.0
912,155,25277.0
912,807,25547.0
912,813,24223.0
912,815,24938.0
912,817,24388.0
912,818,25046.0
912,821,26306.0
912,822,24991.0
912,824,26641.0
912,825,24214.0
912,826,24651.0
912,828,28685.0
913,1,29915.333333333332
913,4,28904.333333333332
913,8,29686.666666666668
913,13,29292.0
913,16,30102.333333333332
913,18,28634.0
913,20,29440.0
913,154,29374.333333333332
913,807,29921.333333333332
913,813,29503.5
913,815,31027.25
913,817,29437.0
913,818,31742.0
913,820,32867.666666666664
913,821,33679.0
913,822,29610.0
913,824,30016.666666666668
913,825,28743.666666666668
913,826,30456.333333333332
913,828,30254.0
914,1,394954.3333333333
914,3,395024.6666666667
914,4,1137051.0
914,8,248374.8
914,13,395299.3333333333
914,16,302413.5
914,18,303472.5
914,20,394061.6666666667
914,154,245775.4
914,155,247631.0
914,807,302480.75
914,813,300692.5
914,815,302654.5
914,817,395103.6666666667
914,818,395453.6666666667
914,820,395698.0
914,821,395456.3333333333
914,822,395503.6666666667
914,824,394578.0
914,825,248343.6
914,826,302468.0
914,828,299167.5
915,1,30503.0
915,3,33820.0
915,4,35112.0
915,8,30097.0
915,13,30095.0
915,16,30733.0
915,18,29994.0
915,20,30355.0
915,154,30037.0
915,807,30096.0
915,813,30180.0
915,815,29876.0
915,817,30006.0
915,818,30272.0
915,820,31374.0
915,821,30303.0
915,822,30363.0
915,825,29736.0
915,826,30952.5
915,828,30890.0
916,1,24306.0
916,3,24473.0
916,4,24367.0
916,8,24076.333333333332
916,13,24972.0
916,18,25176.0
916,20,23970.5
916,154,24245.0
916,807,33427.0
916,813,27101.0
916,817,24198.0
916,818,27355.5
916,821,26977.0
916,822,24217.0
916,825,25689.0
916,826,25241.666666666668
917,1,23483.0
917,3,23438.666666666668
917,4,23163.0
917,8,25680.5
917,13,26740.666666666668
917,16,26206.666666666668
917,18,23007.0
917,20,23249.666666666668
917,154,23937.0
917,807,23429.333333333332
917,813,23236.0
917,815,25510.333333333332
917,817,23006.0
917,818,24064.0
917,821,23782.0
917,822,28347.0
917,825,23794.0
917,826,24704.0
918,1,21886.0
918,3,22912.0
918,4,21843.5
918,8,21876.0
918,13,22047.0
918,16,22331.666666666668
918,18,22334.5
918,20,22352.5
918,154,19797.666666666668
918,155,23423.5
918,807,24543.5
918,813,21998.0
918,815,22178.0
918,817,21664.5
918,818,22676.0
918,821,23199.0
918,822,21838.0
918,825,21855.0
918,826,24169.0
918,829,23844.5
926,1,22295.0
926,3,22105.0
926,8,24935.0
926,13,22062.0
926,18,23353.0
926,20,22694.0
926,807,21874.5
926,815,26009.0
926,817,22535.0
926,828,22762.666666666668
926,830,23532.0
926,831,22933.0
926,832,55789.0
927,1,24956.0
927,3,27533.0
927,4,25222.0
927,8,25560.666666666668
927,13,25863.333333333332
927,18,28151.333333333332
927,20,24544.0
927,154,25004.0
927,807,28741.333333333332
927,813,32986.333333333336
927,815,30522.0
927,817,25903.666666666668
927,822,26529.333333333332
927,826,27131.0
927,830,26646.333333333332
927,831,27548.5
927,832,25145.5
927,833,27915.333333333332
928,1,22440.0
928,3,22656.0
928,4,23291.5
928,8,22635.5
928,13,23231.0
928,18,23604.5
928,20,22466.0
928,154,23513.0
928,813,21093.666666666668
928,815,23103.666666666668
928,817,22766.0
928,822,23333.0
928,828,24217.5
928,829,24093.0
928,830,23757.0
928,831,23570.5
928,832,23609.5
928,833,25013.0
929,1,25159.5
929,3,25364.5
929,4,25124.0
929,8,24660.0
929,13,24955.5
929,20,27626.333333333332
929,154,24997.0
929,807,25436.666666666668
929,813,54043.333333333336
929,815,25430.5
929,817,25333.0
929,822,24958.0
929,826,25056.5
929,828,33749.666666666664
929,829,26291.0
929,830,33281.5
929,831,25855.666666666668
929,832,29620.0
929,833,26703.5
930,1,23092.666666666668
930,3,22161.0
930,4,23728.0
930,8,22206.0
930,13,22341.666666666668
930,18,23327.333333333332
930,20,21799.0
930,154,28282.5
930,807,22579.333333333332
930,813,26670.0
930,815,22447.0
930,817,23662.0
930,822,21941.0
930,826,22470.0
930,828,24072.0
930,829,23508.666666666668
930,830,23501.5
930,831,22931.5
930,832,22518.5
930,833,23967.0
931,1,24838.0
931,3,24789.0
931,4,30345.0
931,8,24177.0
931,13,30766.333333333332
931,18,24861.5
931,20,24851.0
931,154,25077.0
931,807,29765.5
931,815,24926.0
931,817,24372.5
931,822,24526.5
931,826,25119.0
931,828,25416.666666666668
931,829,28606.0
931,830,39278.5
931,831,26076.0
931,832,25306.0
931,833,27554.0
932,1,23708.0
932,3,23321.0
932,4,23553.0
932,8,24104.0
932,13,23912.0
932,18,21715.5
932,20,25593.0
932,154,24292.0
932,807,23507.0
932,813,23660.0
932,815,23453.0
932,817,23997.0
932,822,25541.0
932,826,23681.0
932,828,24149.0
932,829,30807.0
932,830,36105.0
932,831,24795.0
932,832,24277.0
932,833,26986.0
933,1,21869.0
933,3,21768.0
933,13,22447.0
933,18,26415.5
933,20,31882.0
933,154,22016.0
933,807,21685.0
933,813,21847.0
933,815,26689.0
933,817,27710.0
933,822,22777.0
933,826,25371.5
933,828,22964.0
933,830,21984.0
933,831,22803.0
933,832,27638.0
933,833,23926.0
934,1,28698.0
934,3,29393.0
934,4,44158.0
934,8,29849.666666666668
934,13,30658.5
934,20,29311.0
934,807,31224.5
934,815,30429.0
934,817,35852.0
934,822,30359.0
934,826,31163.0
934,828,30122.5
934,829,46412.5
934,832,29393.0
934,833,32679.0
936,1,21281.166666666668
936,3,20554.2
936,4,20140.8
936,8,27620.8
936,13,20998.8
936,18,19277.75
936,20,19422.0
936,154,21932.4
936,807,22397.5
936,813,19607.0
936,815,23238.0
936,817,22379.4
936,822,21771.2
936,826,19922.2
936,828,20800.0
936,829,20789.8
936,830,20382.0
936,831,20842.8
936,832,20368.0
936,833,21791.6
937,1,22679.0
937,3,22881.0
937,4,24089.0
937,8,22860.5
937,13,23468.5
937,18,23998.333333333332
937,20,22681.0
937,154,23605.0
937,815,23240.0
937,817,22637.0
937,822,21383.666666666668
937,826,22679.5
937,828,23933.5
937,829,24138.0
937,830,23515.666666666668
937,831,23363.5
937,832,23540.0
937,833,23462.5
938,1,24368.0
938,3,24657.0
938,4,21852.0
938,8,24442.0
938,13,25207.0
938,18,24310.0
938,20,24340.0
938,807,24286.0
938,815,24281.0
938,817,24259.0
938,822,25536.0
938,826,23884.0
938,828,24842.0
938,829,29382.0
938,830,23024.666666666668
938,831,25521.5
938,832,27547.0
938,833,26435.0
939,1,28917.0
939,3,30224.5
939,4,34237.0
939,8,30360.0
939,13,28567.333333333332
939,18,44415.0
939,20,29222.5
939,154,30233.0
939,807,30868.0
939,813,29660.333333333332
939,815,29704.0
939,817,30363.0
939,822,29249.5
939,826,31041.5
939,828,29614.666666666668
939,829,34122.5
939,830,31025.5
939,831,29798.0
939,832,31532.333333333332
939,834,31608.0
940,1,22957.5
940,3,23159.5
940,4,23703.5
940,8,23149.0
940,13,28523.666666666668
940,18,23572.0
940,20,23102.0
940,154,24173.5
940,807,27667.0
940,813,24045.5
940,815,24537.0
940,817,24656.0
940,822,23565.0
940,826,23293.333333333332
940,828,23429.5
940,829,28427.333333333332
940,830,25885.0
940,831,24439.5
940,832,31523.0
940,834,25117.0
941,1,30216.0
941,4,29539.0
941,8,29386.0
941,13,30741.0
941,18,29719.0
941,20,29367.0
941,154,54445.0
941,813,29952.0
941,815,30545.0
941,817,29732.0
941,822,30316.0
941,826,30418.0
941,829,31410.5
941,830,33787.5
941,831,30362.0
941,832,30288.0
941,833,35072.0
942,1,24221.0
942,3,24941.0
942,4,27341.0
942,8,29640.5
942,13,24646.0
942,18,25612.333333333332
942,20,24917.666666666668
942,154,27675.5
942,807,27352.0
942,813,26117.0
942,815,25594.0
942,817,25582.0
942,822,33436.0
942,826,24921.5
942,828,30330.0
942,830,25215.5
942,831,28660.6
942,832,32227.0
942,834,30026.666666666668
943,1,22316.0
943,3,22347.0
943,13,22967.5
943,18,23187.0
943,20,25113.0
943,154,22918.0
943,807,23706.5
943,813,25292.0
943,815,23547.0
943,817,22455.0
943,822,23058.5
943,826,22538.5
943,828,23236.333333333332
943,829,24655.5
943,830,22787.0
943,831,23418.666666666668
943,832,23324.0
943,834,27904.5
944,1,23470.666666666668
944,3,23802.0
944,4,23336.333333333332
944,8,24300.5
944,13,23738.333333333332
944,18,23636.333333333332
944,20,23712.0
944,154,24073.333333333332
944,807,24104.0
944,813,27098.5
944,815,23731.666666666668
944,817,24230.333333333332
944,822,24324.5
944,826,23892.5
944,828,26316.333333333332
944,829,26321.0
944,830,24132.333333333332
944,831,25010.0
944,834,26099.0
945,1,21369.0
945,3,21608.5
945,4,26435.25
945,8,23887.5
945,13,22780.5
945,18,23016.0
945,20,21711.5
945,154,22218.5
945,807,22109.5
945,815,22019.0
945,817,22033.5
945,822,27566.333333333332
945,826,21751.0
945,828,22519.0
945,829,22883.5
945,830,22373.666666666668
945,831,24433.0
945,832,23685.0
945,833,24314.0
948,1,556013.5
948,3,555417.0
948,4,21796.0
948,8,555936.5
948,13,555677.5
948,18,376306.3333333333
948,20,378399.6666666667
948,154,1089417.0
948,807,555661.0
948,815,556015.0
948,817,378016.0
948,822,555182.5
948,825,332076.0
948,828,375389.3333333333
948,830,380247.0
948,831,552519.0
948,832,378259.0
948,835,555790.0
948,836,377413.6666666667
948,837,23224.0
949,1,24688.666666666668
949,3,25973.666666666668
949,8,25066.333333333332
949,13,24164.5
949,154,27317.666666666668
949,807,27047.5
949,815,26637.0
949,817,25350.333333333332
949,821,32793.0
949,822,23474.333333333332
949,825,25200.0
949,826,24434.666666666668
949,828,25069.0
949,830,25511.0
949,831,25799.0
949,832,31689.5
949,836,25734.0
949,837,26673.0
949,838,24867.333333333332
950,1,24425.2
950,3,23195.0
950,4,22900.5
950,8,25754.0
950,13,22736.5
950,18,23203.666666666668
950,20,24913.666666666668
950,154,32451.0
950,807,25977.5
950,815,22683.666666666668
950,817,23093.0
950,821,23303.666666666668
950,822,22686.333333333332
950,825,23030.666666666668
950,826,23125.0
950,828,23759.0
950,830,25636.0
950,831,28648.666666666668
950,832,24285.0
950,835,23392.666666666668
950,836,25115.666666666668
950,837,24062.333333333332
951,1,30001.0
951,3,29709.0
951,4,29751.0
951,8,30498.0
951,13,29808.0
951,18,30580.0
951,154,31420.0
951,815,31600.0
951,817,39484.0
951,821,32603.0
951,822,29841.0
951,825,30585.0
951,826,40094.0
951,828,30481.0
951,830,30553.0
951,831,30259.0
951,832,30805.0
951,835,30805.0
951,836,44292.0
952,4,22391.0
952,8,22138.0
952,13,21927.666666666668
952,18,22435.0
952,20,21954.333333333332
952,154,26954.333333333332
952,807,22176.0
952,815,22298.5
952,817,22164.5
952,821,22818.0
952,822,22149.5
952,825,22710.0
952,826,22760.0
952,828,22953.0
952,830,22358.5
952,831,23033.0
952,832,22905.5
952,835,22840.0
952,836,24470.5
952,837,27469.5
953,1,26315.0
953,3,27189.0
953,4,26174.0
953,13,25058.0
953,18,25608.0
953,20,25337.5
953,154,29300.5
953,807,26139.5
953,815,25661.0
953,817,30190.5
953,821,26725.5
953,822,25838.333333333332
953,825,30378.5
953,826,46741.666666666664
953,828,28984.333333333332
953,830,25531.5
953,831,33702.666666666664
953,832,27925.0
953,836,26517.0
953,837,27596.333333333332
954,1,22243.0
954,3,22597.0
954,4,27952.0
954,8,23041.5
954,13,22925.0
954,20,22479.0
954,154,26283.0
954,807,22993.5
954,815,23656.5
954,817,23445.0
954,821,23670.0
954,822,22184.0
954,825,23162.0
954,826,22813.5
954,828,23128.0
954,830,23247.5
954,831,23797.5
954,832,23981.0
954,836,24650.0
954,837,27400.5
955,1,20108.0
955,3,20058.0
955,4,20468.0
955,8,20593.0
955,13,19651.5
955,18,20412.5
955,20,20422.0
955,154,22360.0
955,807,20347.0
955,815,20614.0
955,817,19997.5
955,821,25380.0
955,822,19732.0
955,825,20772.0
955,826,24802.0
955,828,20821.0
955,830,21283.0
955,831,20691.5
955,832,21529.0
955,835,20763.0
955,836,26187.0
955,837,33405.0
956,1,20181.5
956,3,19776.0
956,4,19940.25
956,8,20525.666666666668
956,13,19682.75
956,18,20541.25
956,154,20358.666666666668
956,807,21454.0
956,815,19452.25
956,817,20305.5
956,821,19689.25
956,822,20340.5
956,825,21621.0
956,828,20691.5
956,830,19188.333333333332
956,831,20458.333333333332
956,832,24901.0
956,835,19926.5
956,836,20689.25
956,837,20651.5
957,1,29535.5
957,3,29555.0
957,4,30036.333333333332
957,8,30020.0
957,13,29330.666666666668
957,18,29840.5
957,20,30272.0
957,154,31257.0
957,807,30307.0
957,815,29195.0
957,817,30005.5
957,821,35696.0
957,822,29545.0
957,825,29485.0
957,826,30321.0
957,828,70186.5
957,830,30712.0
957,831,30562.0
957,832,30340.5
957,835,42322.333333333336
957,836,31812.0
957,837,30066.5
958,1,21607.0
958,3,21792.0
958,4,21998.0
958,8,21904.0
958,13,22079.5
958,18,20477.666666666668
958,20,21587.5
958,154,22365.0
958,807,22682.0
958,815,26315.0
958,817,22123.5
958,821,22674.0
958,822,21554.5
958,825,22020.5
958,826,25028.0
958,828,23459.666666666668
958,830,22038.0
958,831,22871.5
958,832,22688.5
958,835,21778.5
958,836,23125.5
958,837,24254.0
959,1,18543.0
959,3,22331.0
959,4,19275.0
959,8,20353.333333333332
959,13,27492.5
959,18,19273.0
959,20,19234.0
959,154,20082.0
959,807,19553.0
959,815,19278.333333333332
959,817,18893.666666666668
959,821,19712.5
959,822,18989.5
959,825,19096.5
959,826,20911.333333333332
959,828,19733.0
959,830,19040.333333333332
959,831,23188.0
959,832,20681.666666666668
959,835,21903.666666666668
959,836,19699.0
959,837,24474.0
960,1,349084.3333333333
960,3,509373.0
960,4,510342.5
960,8,269089.75
960,13,348554.3333333333
960,20,347892.0
960,154,348726.0
960,807,348682.3333333333
960,815,348906.3333333333
960,817,510466.0
960,821,348556.3333333333
960,822,347612.0
960,826,349062.6666666667
960,830,268934.75
960,831,352608.6666666667
960,835,267210.75
960,839,351302.0
961,1,23633.0
961,3,25550.0
961,4,24873.0
961,8,24197.5
961,13,23881.0
961,18,25422.5
961,20,25252.5
961,154,25340.0
961,807,24298.0
961,815,24285.0
961,817,23689.0
961,821,25332.5
961,822,24030.0
961,825,24131.0
961,826,24773.0
961,828,25145.0
961,830,24218.5
961,831,291611.3333333333
961,832,24821.0
961,835,33275.0
961,836,25962.0
961,839,25539.0
962,1,27584.75
962,3,28622.0
962,4,28143.666666666668
962,8,28001.0
962,13,28523.0
962,18,33612.666666666664
962,20,27552.333333333332
962,815,30781.5
962,817,28099.5
962,821,28995.333333333332
962,822,38428.5
962,825,28109.666666666668
962,826,28030.0
962,828,28747.25
962,830,28089.25
962,831,28297.0
962,832,28629.0
962,835,27620.666666666668
962,836,28437.0
962,839,50427.0
963,1,23689.0
963,3,23962.333333333332
963,4,24392.0
963,8,24601.666666666668
963,13,23910.333333333332
963,18,24691.5
963,807,25271.0
963,815,25485.5
963,817,24302.5
963,821,26867.333333333332
963,822,23828.0
963,825,30679.0
963,826,27156.333333333332
963,828,24989.0
963,830,25355.0
963,831,24697.0
963,832,24436.5
963,835,23928.0
963,836,25725.666666666668
963,839,29353.0
964,1,22860.5
964,3,22911.5
964,4,22909.0
964,8,23003.0
964,13,22463.0
964,18,23858.5
964,20,23056.5
964,154,24585.0
964,807,22892.0
964,815,23163.0
964,817,24428.5
964,821,23951.0
964,822,25007.0
964,825,23072.0
964,826,22966.5
964,828,24011.0
964,830,22821.5
964,831,25131.0
964,832,22962.0
964,835,23452.0
964,836,25045.5
964,839,24614.5
965,1,23588.0
965,3,23837.5
965,4,24491.5
965,8,24406.0
965,13,23820.0
965,18,24624.0
965,20,24133.666666666668
965,154,25289.5
965,815,23908.5
965,817,23745.0
965,821,24470.0
965,822,26160.0
965,825,24103.666666666668
965,826,37837.0
965,828,25229.0
965,830,29800.5
965,831,24244.0
965,832,24529.5
965,835,24418.5
965,836,25620.5
965,839,25804.333333333332
966,1,21709.0
966,3,21997.0
966,4,23816.0
966,8,22686.0
966,13,21863.0
966,18,22438.0
966,20,22035.0
966,154,23317.5
966,807,22134.0
966,815,22213.0
966,817,22265.0
966,821,24154.0
966,822,22396.0
966,825,22327.5
966,826,22765.0
966,828,32608.0
966,830,21775.0
966,831,23540.0
966,832,22747.0
966,835,23897.0
966,839,23866.0
967,1,1746204.5
967,3,1745685.5
967,4,1172476.0
967,13,888693.5
967,18,713800.2
967,20,1174847.0
967,807,1172696.6666666667
967,815,1745344.0
967,817,714418.0
967,821,884643.25
967,822,885567.5
967,825,885676.0
967,826,886691.75
967,828,25395.0
967,830,712747.6
967,831,1745710.0
967,832,1745940.5
967,835,24700.5
967,836,1172984.0
967,839,1747072.0
968,1,21977.5
968,3,22485.5
968,4,22338.0
968,8,22023.0
968,13,21657.0
968,20,21791.5
968,154,22682.5
968,807,21658.0
968,815,21660.0
968,817,21926.0
968,821,22067.0
968,825,27068.0
968,826,21896.0
968,828,22991.0
968,830,21221.0
968,831,26602.5
968,832,21848.0
968,835,23171.333333333332
968,836,28172.0
968,839,23530.5
969,1,21709.0
969,4,22484.0
969,8,22033.0
969,13,21568.0
969,20,21988.0
969,807,23144.5
969,815,22045.0
969,822,21440.0
969,825,26762.5
969,826,24792.5
969,830,22208.0
969,832,21762.0
969,838,39562.0
969,839,22154.0
969,840,22336.5
969,841,28591.0
970,1,20255.0
970,4,19039.5
970,8,20569.5
970,13,20185.5
970,20,19487.0
970,154,22519.2
970,807,23150.2
970,815,20503.166666666668
970,817,20234.5
970,822,22817.5
970,825,19833.0
970,826,18995.5
970,828,19990.75
970,830,20162.0
970,832,18722.75
970,835,18969.0
970,838,19264.5
970,839,21762.4
970,841,29443.0
971,1,30684.5
971,4,24822.5
971,8,26143.0
971,13,24972.0
971,20,24508.0
971,154,25020.0
971,807,25884.5
971,815,24481.0
971,817,25256.0
971,822,26454.0
971,826,25225.0
971,828,25576.0
971,830,25174.0
971,832,25001.0
971,835,26943.0
971,836,26542.0
971,839,24584.5
971,840,24915.0
972,1,29739.0
972,8,30152.0
972,13,29921.5
972,20,30097.0
972,807,30280.0
972,815,29868.0
972,822,29356.0
972,825,36559.0
972,826,29991.0
972,828,31445.0
972,830,29567.0
972,832,29973.0
972,836,31032.5
972,838,33002.0
972,839,30253.0
972,840,29791.0
973,1,21633.0
973,4,22989.0
973,13,28656.666666666668
973,20,22403.0
973,154,22753.5
973,807,22426.0
973,815,24094.5
973,817,21864.5
973,822,21689.0
973,825,23856.333333333332
973,826,22176.0
973,828,22885.0
973,832,22183.0
973,835,23557.0
973,836,23445.0
973,838,22547.0
973,839,22629.5
973,840,22085.5
974,1,24155.0
974,8,24833.0
974,13,24738.0
974,18,25261.0
974,20,24306.0
974,154,24660.0
974,815,30608.0
974,817,24183.0
974,822,24308.0
974,825,25509.5
974,826,24406.0
974,828,24949.0
974,830,25510.5
974,832,24427.0
974,835,25472.0
974,836,25813.0
974,838,24768.0
974,839,24479.0
974,840,25969.0
975,1,23061.0
975,4,23526.0
975,8,23630.0
975,20,27470.5
975,154,31256.0
975,807,26764.0
975,815,23229.0
975,817,23309.0
975,822,22946.0
975,825,28869.0
975,826,62231.0
975,828,24047.0
975,835,24423.0
975,836,37979.5
975,838,23267.0
975,839,23409.0
975,840,22790.0
976,1,343361.25
976,4,449836.0
976,8,409269.25
976,13,449052.3333333333
976,20,343839.5
976,154,279013.8
976,807,450180.6666666667
976,815,411359.0
976,817,343009.25
976,822,346289.5
976,825,449407.6666666667
976,828,454969.0
976,832,449899.6666666667
976,836,285272.0
976,838,342788.75
976,839,345271.0
976,840,450226.6666666667
977,1,20761.0
977,8,21662.0
977,13,20977.0
977,20,21750.0
977,154,22026.0
977,807,21977.0
977,815,22030.0
977,817,21713.0
977,822,22387.0
977,826,24006.666666666668
977,828,22339.0
977,832,21659.0
977,835,22233.0
977,836,22414.0
977,838,18960.0
977,839,22176.0
977,840,21332.0
978,1,27733.0
978,4,28269.0
978,8,28766.5
978,13,27583.0
978,20,31783.5
978,154,28679.5
978,807,30841.0
978,815,28942.0
978,817,27910.0
978,822,27858.0
978,825,28099.0
978,826,32354.333333333332
978,828,28825.0
978,830,28601.5
978,836,30350.666666666668
978,838,29337.0
978,839,29194.0
978,840,29092.0
979,1,21338.0
979,4,22399.0
979,8,21919.0
979,20,22317.0
979,154,22638.0
979,807,31860.0
979,814,22399.0
979,815,24017.0
979,822,22681.0
979,825,22684.0
979,826,22273.0
979,828,24638.0
979,830,33605.0
979,832,22745.0
979,835,22684.0
979,836,23605.5
979,838,28616.0
979,839,22441.0
979,840,21804.0
980,1,22197.0
980,4,24158.0
980,8,25289.666666666668
980,13,22879.5
980,20,24046.5
980,154,22840.5
980,807,23523.0
980,815,26152.333333333332
980,817,23040.0
980,822,22941.0
980,825,23157.666666666668
980,826,22892.5
980,828,23670.666666666668
980,832,24232.5
980,835,25438.0
980,838,26540.5
980,839,25403.333333333332
980,840,23903.0
981,1,23725.0
981,4,24442.0
981,8,25367.0
981,13,25078.0
981,20,24307.0
981,154,28870.0
981,807,24418.0
981,815,25377.0
981,817,23951.0
981,822,23728.0
981,825,24384.0
981,826,25826.0
981,828,25310.0
981,830,32030.5
981,832,24865.0
981,835,31008.0
981,836,25212.0
981,839,24432.0
981,840,26131.0
982,1,26903.25
982,4,30610.666666666668
982,13,30731.5
982,154,31513.0
982,807,35029.333333333336
982,815,28125.2
982,817,27655.4
982,822,27583.0
982,825,29188.0
982,826,28365.0
982,828,36500.0
982,832,28897.5
982,835,28431.4
982,836,34962.0
982,838,29834.8
982,839,28772.0
982,840,30423.25
983,1,23489.0
983,4,25798.0
983,13,23791.0
983,20,23695.0
983,154,24665.5
983,807,25293.0
983,815,24314.0
983,817,24199.0
983,822,23676.0
983,825,23766.0
983,828,24719.0
983,830,23652.0
983,835,25558.0
983,836,25060.0
983,838,24580.0
983,839,24456.0
983,840,24109.0
983,842,25044.0
984,1,22724.0
984,4,24636.0
984,8,23699.0
984,13,22956.0
984,154,22781.0
984,807,23199.0
984,815,23634.0
984,817,23796.0
984,822,22876.0
984,825,23065.0
984,830,22620.0
984,835,25618.0
984,836,24764.666666666668
984,838,23414.5
984,839,24078.0
984,840,23105.5
984,842,23878.5
985,1,23402.0
985,4,23796.0
985,8,23575.0
985,13,23772.0
985,20,23960.0
985,154,24897.0
985,815,24326.0
985,817,23604.0
985,822,23356.5
985,825,25190.0
985,826,24883.0
985,828,25841.0
985,830,23874.0
985,832,24525.0
985,836,31334.0
985,838,23578.0
985,839,24502.0
985,840,24723.0
985,843,24314.5
986,1,26299.0
986,4,22655.0
986,8,22540.0
986,13,22055.0
986,20,27208.0
986,154,25898.0
986,807,22587.0
986,815,22715.5
986,822,21758.0
986,825,22507.0
986,828,22736.0
986,830,22570.0
986,832,22943.5
986,836,23358.0
986,838,28044.0
986,839,22665.0
986,840,21825.0
986,842,22709.0
987,1,20115.0
987,4,19328.75
987,8,19730.0
987,13,19248.5
987,20,19373.0
987,154,24399.75
987,807,19895.5
987,815,19368.25
987,817,21372.0
987,822,19348.0
987,828,20204.75
987,830,20116.2
987,832,19927.25
987,836,21454.333333333332
987,840,20916.6
987,842,20060.0
987,843,20235.75
988,1,21274.0
988,4,22541.0
988,8,21609.0
988,13,21449.0
988,20,21221.0
988,154,21850.0
988,807,29724.0
988,815,21869.0
988,817,23477.0
988,822,21478.0
988,825,21875.0
988,828,22176.0
988,830,21269.0
988,832,21956.0
988,836,22959.0
988,838,22125.0
988,839,21865.0
988,840,21688.0
988,842,21519.0
988,843,21598.0
989,1,21821.0
989,4,22573.0
989,8,21421.0
989,20,21787.0
989,154,23054.0
989,807,22628.0
989,815,22327.0
989,817,21440.0
989,822,21664.0
989,825,21983.0
989,830,20953.0
989,832,23868.0
989,838,22474.0
989,839,21854.0
989,840,23450.5
989,843,22254.5
989,844,22539.0
990,1,24302.0
990,4,24787.0
990,8,25018.0
990,20,24524.0
990,154,25600.333333333332
990,807,24418.0
990,815,24834.5
990,822,26105.0
990,825,24867.5
990,828,25194.0
990,830,30381.0
990,832,25537.5
990,838,25106.0
990,839,24657.5
990,840,29125.0
990,842,24896.0
990,843,30799.5
990,844,25351.0
990,845,25182.5
991,1,22464.0
991,4,24110.0
991,8,22913.0
991,20,23009.0
991,154,23358.0
991,807,23475.5
991,815,22595.0
991,817,22866.5
991,822,22097.0
991,825,22973.0
991,828,22785.0
991,830,22655.5
991,832,23526.0
991,838,23730.0
991,839,22959.0
991,840,22661.0
991,842,29300.0
991,843,23621.0
991,844,23392.0
991,845,23219.5
992,1,20853.0
992,4,39040.5
992,8,25580.5
992,20,20430.0
992,154,22241.0
992,815,27141.5
992,817,19925.0
992,822,20192.0
992,825,28693.0
992,828,29278.0
992,830,19765.0
992,832,21241.5
992,838,20932.0
992,840,20486.5
992,842,21034.5
992,843,21085.666666666668
992,844,21544.0
993,1,22085.0
993,4,21721.0
993,20,23163.5
993,815,22340.0
993,817,21618.0
993,822,23213.0
993,825,22917.0
993,828,22100.0
993,830,21740.0
993,832,22409.0
993,838,27416.0
993,839,47910.0
993,840,21351.0
993,843,22551.5
993,844,21995.0
993,845,22649.333333333332
994,1,23739.0
994,4,24241.0
994,8,24263.0
994,20,23964.0
994,154,24654.5
994,807,25213.0
994,815,29379.0
994,817,24542.0
994,822,24020.0
994,825,24237.0
994,828,24291.0
994,830,24111.0
994,832,24874.0
994,838,26127.5
994,839,24663.0
994,840,29947.666666666668
994,842,24296.0
994,843,24326.0
994,844,23870.0
994,845,27514.333333333332
995,1,23335.0
995,4,23099.0
995,8,23645.0
995,20,23529.0
995,154,24400.0
995,807,24521.0
995,815,23902.0
995,817,23279.0
995,822,23775.0
995,825,24008.0
995,828,23529.0
995,830,23137.0
995,832,24416.0
995,838,32272.5
995,839,25353.0
995,842,24107.0
995,844,23666.0
995,845,23531.0
996,1,24310.0
996,4,25288.5
996,8,24289.0
996,20,31820.5
996,154,29996.0
996,807,25016.0
996,817,24309.0
996,822,29310.5
996,825,25419.0
996,828,24295.0
996,830,24395.0
996,832,25423.0
996,838,24399.0
996,840,26576.0
996,843,24297.0
996,844,25026.0
996,845,26273.0
997,1,21112.5
997,4,21588.0
997,8,21552.0
997,20,23912.0
997,154,22121.0
997,815,22863.0
997,817,21604.5
997,825,22138.0
997,828,21519.0
997,830,21214.0
